453	Akita - 53 Info	Link to Akita - 53	SOURCE_CODE_CONTROL	https://www.bing.com/search?q=Akita - 53	APPLICATION	54	2020-06-24 21:14:56.754356	2020-06-24 21:14:56.754341	f	waltz-sample	admin	f	f
454	Docs on Akita - 53	Akita - 53 Info	RETIREMENT_PLAN	https://en.wikipedia.org/wiki/Akita - 53	APPLICATION	54	2020-06-24 21:14:56.754427	2020-06-24 21:14:56.754412	f	waltz-sample	admin	f	f
455	All about Akita - 53	Akita - 53 Info	SOURCE_CODE_CONTROL	https://www.bing.com/search?q=Akita - 53	APPLICATION	54	2020-06-24 21:14:56.754492	2020-06-24 21:14:56.754478	f	waltz-sample	admin	f	f
456	Link to Akita - 53	Akita - 53 Info	BUILD_SYSTEM	https://www.bing.com/search?q=Akita - 53	APPLICATION	54	2020-06-24 21:14:56.754559	2020-06-24 21:14:56.754544	f	waltz-sample	admin	f	f
457	Link to Akita - 53	Link to Akita - 53	SOURCE_CODE_CONTROL	https://www.google.co.uk/search?q=Akita - 53	APPLICATION	54	2020-06-24 21:14:56.754628	2020-06-24 21:14:56.754613	f	waltz-sample	admin	f	f
458	Link to Akita - 53	Akita - 53 Info	RETIREMENT_PLAN	https://www.bing.com/search?q=Akita - 53	APPLICATION	54	2020-06-24 21:14:56.754702	2020-06-24 21:14:56.754686	f	waltz-sample	admin	f	f
459	Link to Akita - 53	Akita - 53 Info	MONITORING	https://www.google.co.uk/search?q=Akita - 53	APPLICATION	54	2020-06-24 21:14:56.754772	2020-06-24 21:14:56.754756	f	waltz-sample	admin	f	f
460	Newfoundland - 54 Info	Docs on Newfoundland - 54	QUALITY_CONTROL	https://en.wikipedia.org/wiki/Newfoundland - 54	APPLICATION	55	2020-06-24 21:14:56.754862	2020-06-24 21:14:56.754846	f	waltz-sample	admin	f	f
461	Newfoundland - 54 Info	Link to Newfoundland - 54	DOCUMENTATION	https://www.bing.com/search?q=Newfoundland - 54	APPLICATION	55	2020-06-24 21:14:56.754928	2020-06-24 21:14:56.754913	f	waltz-sample	admin	f	f
462	Newfoundland - 54 Info	Newfoundland - 54 Data	SOURCE_CODE_CONTROL	https://www.bing.com/search?q=Newfoundland - 54	APPLICATION	55	2020-06-24 21:14:56.754998	2020-06-24 21:14:56.754983	f	waltz-sample	admin	f	f
463	Link to Newfoundland - 54	Link to Newfoundland - 54	RETIREMENT_PLAN	https://www.google.co.uk/search?q=Newfoundland - 54	APPLICATION	55	2020-06-24 21:14:56.755068	2020-06-24 21:14:56.755053	f	waltz-sample	admin	f	f
464	Newfoundland - 54 Info	Newfoundland - 54 Info	RETIREMENT_PLAN	https://www.google.co.uk/search?q=Newfoundland - 54	APPLICATION	55	2020-06-24 21:14:56.755132	2020-06-24 21:14:56.755118	f	waltz-sample	admin	f	f
465	Newfoundland - 54 Info	Newfoundland - 54 Info	QUALITY_CONTROL	https://www.google.co.uk/search?q=Newfoundland - 54	APPLICATION	55	2020-06-24 21:14:56.755205	2020-06-24 21:14:56.75519	f	waltz-sample	admin	f	f
466	Newfoundland - 54 Info	Docs on Newfoundland - 54	QUALITY_CONTROL	https://www.google.co.uk/search?q=Newfoundland - 54	APPLICATION	55	2020-06-24 21:14:56.755279	2020-06-24 21:14:56.755261	f	waltz-sample	admin	f	f
467	Docs on Newfoundland - 54	All about Newfoundland - 54	QUALITY_CONTROL	https://www.google.co.uk/search?q=Newfoundland - 54	APPLICATION	55	2020-06-24 21:14:56.755351	2020-06-24 21:14:56.755335	f	waltz-sample	admin	f	f
468	Docs on Edible Frog - 55	Edible Frog - 55 Data	RETIREMENT_PLAN	https://en.wikipedia.org/wiki/Edible Frog - 55	APPLICATION	56	2020-06-24 21:14:56.755442	2020-06-24 21:14:56.755425	f	waltz-sample	admin	f	f
469	Edible Frog - 55 Info	Edible Frog - 55 Info	BUILD_SYSTEM	https://www.google.co.uk/search?q=Edible Frog - 55	APPLICATION	56	2020-06-24 21:14:56.755509	2020-06-24 21:14:56.755494	f	waltz-sample	admin	f	f
470	Edible Frog - 55 Info	Docs on Edible Frog - 55	DOCUMENTATION	https://en.wikipedia.org/wiki/Edible Frog - 55	APPLICATION	56	2020-06-24 21:14:56.755579	2020-06-24 21:14:56.755564	f	waltz-sample	admin	f	f
471	All about Ostrich - 56	Ostrich - 56 Info	RETIREMENT_PLAN	https://www.google.co.uk/search?q=Ostrich - 56	APPLICATION	57	2020-06-24 21:14:56.755669	2020-06-24 21:14:56.755653	f	waltz-sample	admin	f	f
472	Link to Ostrich - 56	Ostrich - 56 Info	MONITORING	https://www.google.co.uk/search?q=Ostrich - 56	APPLICATION	57	2020-06-24 21:14:56.755738	2020-06-24 21:14:56.755721	f	waltz-sample	admin	f	f
473	Docs on Ostrich - 56	All about Ostrich - 56	APPLICATION_INSTANCE	https://en.wikipedia.org/wiki/Ostrich - 56	APPLICATION	57	2020-06-24 21:14:56.755809	2020-06-24 21:14:56.755794	f	waltz-sample	admin	f	f
474	Link to Ostrich - 56	Docs on Ostrich - 56	ISSUE_TRACKER	https://www.bing.com/search?q=Ostrich - 56	APPLICATION	57	2020-06-24 21:14:56.755877	2020-06-24 21:14:56.755863	f	waltz-sample	admin	f	f
475	Ostrich - 56 Data	Ostrich - 56 Data	TECHNICAL_SPECIFICATION	https://www.google.co.uk/search?q=Ostrich - 56	APPLICATION	57	2020-06-24 21:14:56.755953	2020-06-24 21:14:56.755938	f	waltz-sample	admin	f	f
476	All about Ostrich - 56	All about Ostrich - 56	SOURCE_CODE_CONTROL	https://www.bing.com/search?q=Ostrich - 56	APPLICATION	57	2020-06-24 21:14:56.756025	2020-06-24 21:14:56.75601	f	waltz-sample	admin	f	f
477	Link to Ostrich - 56	Docs on Ostrich - 56	BUSINESS_SPECIFICATION	https://www.bing.com/search?q=Ostrich - 56	APPLICATION	57	2020-06-24 21:14:56.756095	2020-06-24 21:14:56.756081	f	waltz-sample	admin	f	f
478	Link to Ostrich - 56	Link to Ostrich - 56	APPLICATION_INSTANCE	https://www.google.co.uk/search?q=Ostrich - 56	APPLICATION	57	2020-06-24 21:14:56.756168	2020-06-24 21:14:56.756152	f	waltz-sample	admin	f	f
479	Ostrich - 56 Data	Ostrich - 56 Data	APPLICATION_INSTANCE	https://www.google.co.uk/search?q=Ostrich - 56	APPLICATION	57	2020-06-24 21:14:56.756243	2020-06-24 21:14:56.756228	f	waltz-sample	admin	f	f
480	Ostrich - 56 Info	All about Ostrich - 56	RETIREMENT_PLAN	https://en.wikipedia.org/wiki/Ostrich - 56	APPLICATION	57	2020-06-24 21:14:56.756317	2020-06-24 21:14:56.756301	f	waltz-sample	admin	f	f
481	All about Killer Whale - 57	Killer Whale - 57 Data	MONITORING	https://en.wikipedia.org/wiki/Killer Whale - 57	APPLICATION	58	2020-06-24 21:14:56.756407	2020-06-24 21:14:56.756392	f	waltz-sample	admin	f	f
482	Link to Killer Whale - 57	Link to Killer Whale - 57	DOCUMENTATION	https://en.wikipedia.org/wiki/Killer Whale - 57	APPLICATION	58	2020-06-24 21:14:56.756467	2020-06-24 21:14:56.756455	f	waltz-sample	admin	f	f
483	Link to Killer Whale - 57	All about Killer Whale - 57	DOCUMENTATION	https://en.wikipedia.org/wiki/Killer Whale - 57	APPLICATION	58	2020-06-24 21:14:56.756525	2020-06-24 21:14:56.756514	f	waltz-sample	admin	f	f
484	Docs on Killer Whale - 57	Killer Whale - 57 Data	MONITORING	https://en.wikipedia.org/wiki/Killer Whale - 57	APPLICATION	58	2020-06-24 21:14:56.756581	2020-06-24 21:14:56.75657	f	waltz-sample	admin	f	f
485	All about Killer Whale - 57	Killer Whale - 57 Info	QUALITY_CONTROL	https://en.wikipedia.org/wiki/Killer Whale - 57	APPLICATION	58	2020-06-24 21:14:56.756635	2020-06-24 21:14:56.756624	f	waltz-sample	admin	f	f
486	Docs on Pygmy Marmoset - 58	Docs on Pygmy Marmoset - 58	APPLICATION_INSTANCE	https://www.google.co.uk/search?q=Pygmy Marmoset - 58	APPLICATION	59	2020-06-24 21:14:56.756762	2020-06-24 21:14:56.756748	f	waltz-sample	admin	f	f
487	Link to Pygmy Marmoset - 58	Pygmy Marmoset - 58 Data	BUILD_SYSTEM	https://www.bing.com/search?q=Pygmy Marmoset - 58	APPLICATION	59	2020-06-24 21:14:56.757135	2020-06-24 21:14:56.757077	f	waltz-sample	admin	f	f
488	Pygmy Marmoset - 58 Info	Link to Pygmy Marmoset - 58	BUSINESS_SPECIFICATION	https://www.google.co.uk/search?q=Pygmy Marmoset - 58	APPLICATION	59	2020-06-24 21:14:56.757249	2020-06-24 21:14:56.757224	f	waltz-sample	admin	f	f
489	Docs on Pygmy Marmoset - 58	Pygmy Marmoset - 58 Data	QUALITY_CONTROL	https://en.wikipedia.org/wiki/Pygmy Marmoset - 58	APPLICATION	59	2020-06-24 21:14:56.757315	2020-06-24 21:14:56.7573	f	waltz-sample	admin	f	f
490	All about Pygmy Marmoset - 58	Pygmy Marmoset - 58 Data	TECHNICAL_SPECIFICATION	https://www.bing.com/search?q=Pygmy Marmoset - 58	APPLICATION	59	2020-06-24 21:14:56.757379	2020-06-24 21:14:56.757364	f	waltz-sample	admin	f	f
491	Docs on Pygmy Marmoset - 58	Pygmy Marmoset - 58 Data	ISSUE_TRACKER	https://www.google.co.uk/search?q=Pygmy Marmoset - 58	APPLICATION	59	2020-06-24 21:14:56.757438	2020-06-24 21:14:56.757424	f	waltz-sample	admin	f	f
492	Pygmy Marmoset - 58 Data	Pygmy Marmoset - 58 Data	APPLICATION_INSTANCE	https://www.google.co.uk/search?q=Pygmy Marmoset - 58	APPLICATION	59	2020-06-24 21:14:56.7575	2020-06-24 21:14:56.757485	f	waltz-sample	admin	f	f
530	Lizard - 65 Data	Lizard - 65 Info	QUALITY_CONTROL	https://www.bing.com/search?q=Lizard - 65	APPLICATION	66	2020-06-24 21:14:56.75979	2020-06-24 21:14:56.759778	f	waltz-sample	admin	f	f
493	Docs on Stag Beetle - 59	Docs on Stag Beetle - 59	APPLICATION_INSTANCE	https://www.bing.com/search?q=Stag Beetle - 59	APPLICATION	60	2020-06-24 21:14:56.757585	2020-06-24 21:14:56.757569	f	waltz-sample	admin	f	f
494	Link to Stag Beetle - 59	Docs on Stag Beetle - 59	BUILD_SYSTEM	https://en.wikipedia.org/wiki/Stag Beetle - 59	APPLICATION	60	2020-06-24 21:14:56.757647	2020-06-24 21:14:56.757632	f	waltz-sample	admin	f	f
495	Stag Beetle - 59 Data	Link to Stag Beetle - 59	ISSUE_TRACKER	https://www.google.co.uk/search?q=Stag Beetle - 59	APPLICATION	60	2020-06-24 21:14:56.757706	2020-06-24 21:14:56.757692	f	waltz-sample	admin	f	f
496	Stag Beetle - 59 Data	Docs on Stag Beetle - 59	SOURCE_CODE_CONTROL	https://www.bing.com/search?q=Stag Beetle - 59	APPLICATION	60	2020-06-24 21:14:56.757768	2020-06-24 21:14:56.757754	f	waltz-sample	admin	f	f
497	Docs on Stag Beetle - 59	Stag Beetle - 59 Data	SOURCE_CODE_CONTROL	https://en.wikipedia.org/wiki/Stag Beetle - 59	APPLICATION	60	2020-06-24 21:14:56.757826	2020-06-24 21:14:56.757813	f	waltz-sample	admin	f	f
498	Docs on Stag Beetle - 59	Stag Beetle - 59 Info	MONITORING	https://www.bing.com/search?q=Stag Beetle - 59	APPLICATION	60	2020-06-24 21:14:56.757884	2020-06-24 21:14:56.75787	f	waltz-sample	admin	f	f
499	Link to Stag Beetle - 59	Stag Beetle - 59 Info	TECHNICAL_SPECIFICATION	https://en.wikipedia.org/wiki/Stag Beetle - 59	APPLICATION	60	2020-06-24 21:14:56.757942	2020-06-24 21:14:56.757927	f	waltz-sample	admin	f	f
500	Link to Stag Beetle - 59	All about Stag Beetle - 59	ISSUE_TRACKER	https://en.wikipedia.org/wiki/Stag Beetle - 59	APPLICATION	60	2020-06-24 21:14:56.758007	2020-06-24 21:14:56.757992	f	waltz-sample	admin	f	f
501	Stag Beetle - 59 Data	Docs on Stag Beetle - 59	TECHNICAL_SPECIFICATION	https://en.wikipedia.org/wiki/Stag Beetle - 59	APPLICATION	60	2020-06-24 21:14:56.758065	2020-06-24 21:14:56.758051	f	waltz-sample	admin	f	f
502	Stag Beetle - 59 Info	Stag Beetle - 59 Info	SOURCE_CODE_CONTROL	https://www.bing.com/search?q=Stag Beetle - 59	APPLICATION	60	2020-06-24 21:14:56.758125	2020-06-24 21:14:56.75811	f	waltz-sample	admin	f	f
503	Docs on Poodle - 60	Link to Poodle - 60	MONITORING	https://en.wikipedia.org/wiki/Poodle - 60	APPLICATION	61	2020-06-24 21:14:56.758209	2020-06-24 21:14:56.758191	f	waltz-sample	admin	f	f
504	Link to Poodle - 60	Docs on Poodle - 60	TECHNICAL_SPECIFICATION	https://www.google.co.uk/search?q=Poodle - 60	APPLICATION	61	2020-06-24 21:14:56.758298	2020-06-24 21:14:56.758284	f	waltz-sample	admin	f	f
505	Docs on Tibetan Mastiff - 61	Link to Tibetan Mastiff - 61	BUILD_SYSTEM	https://www.google.co.uk/search?q=Tibetan Mastiff - 61	APPLICATION	62	2020-06-24 21:14:56.758397	2020-06-24 21:14:56.758382	f	waltz-sample	admin	f	f
506	All about Tibetan Mastiff - 61	All about Tibetan Mastiff - 61	APPLICATION_INSTANCE	https://www.bing.com/search?q=Tibetan Mastiff - 61	APPLICATION	62	2020-06-24 21:14:56.758455	2020-06-24 21:14:56.758442	f	waltz-sample	admin	f	f
507	Tibetan Mastiff - 61 Data	Docs on Tibetan Mastiff - 61	BUSINESS_SPECIFICATION	https://www.google.co.uk/search?q=Tibetan Mastiff - 61	APPLICATION	62	2020-06-24 21:14:56.758524	2020-06-24 21:14:56.75851	f	waltz-sample	admin	f	f
508	Tibetan Mastiff - 61 Info	Link to Tibetan Mastiff - 61	BUSINESS_SPECIFICATION	https://en.wikipedia.org/wiki/Tibetan Mastiff - 61	APPLICATION	62	2020-06-24 21:14:56.758582	2020-06-24 21:14:56.758569	f	waltz-sample	admin	f	f
509	Docs on Tibetan Mastiff - 61	Docs on Tibetan Mastiff - 61	TECHNICAL_SPECIFICATION	https://www.bing.com/search?q=Tibetan Mastiff - 61	APPLICATION	62	2020-06-24 21:14:56.758639	2020-06-24 21:14:56.758627	f	waltz-sample	admin	f	f
510	Tibetan Mastiff - 61 Info	Link to Tibetan Mastiff - 61	APPLICATION_INSTANCE	https://www.bing.com/search?q=Tibetan Mastiff - 61	APPLICATION	62	2020-06-24 21:14:56.758697	2020-06-24 21:14:56.758684	f	waltz-sample	admin	f	f
511	All about Tibetan Mastiff - 61	Docs on Tibetan Mastiff - 61	SOURCE_CODE_CONTROL	https://www.bing.com/search?q=Tibetan Mastiff - 61	APPLICATION	62	2020-06-24 21:14:56.758753	2020-06-24 21:14:56.75874	f	waltz-sample	admin	f	f
512	Tibetan Mastiff - 61 Data	Tibetan Mastiff - 61 Info	SOURCE_CODE_CONTROL	https://www.bing.com/search?q=Tibetan Mastiff - 61	APPLICATION	62	2020-06-24 21:14:56.758819	2020-06-24 21:14:56.758806	f	waltz-sample	admin	f	f
513	Docs on Tibetan Mastiff - 61	Tibetan Mastiff - 61 Info	QUALITY_CONTROL	https://www.google.co.uk/search?q=Tibetan Mastiff - 61	APPLICATION	62	2020-06-24 21:14:56.758882	2020-06-24 21:14:56.758871	f	waltz-sample	admin	f	f
514	Link to Tibetan Mastiff - 61	Tibetan Mastiff - 61 Info	BUILD_SYSTEM	https://www.bing.com/search?q=Tibetan Mastiff - 61	APPLICATION	62	2020-06-24 21:14:56.758933	2020-06-24 21:14:56.758922	f	waltz-sample	admin	f	f
515	Hippopotamus - 62 Info	Link to Hippopotamus - 62	ISSUE_TRACKER	https://www.google.co.uk/search?q=Hippopotamus - 62	APPLICATION	63	2020-06-24 21:14:56.759	2020-06-24 21:14:56.758989	f	waltz-sample	admin	f	f
516	Hippopotamus - 62 Data	All about Hippopotamus - 62	MONITORING	https://en.wikipedia.org/wiki/Hippopotamus - 62	APPLICATION	63	2020-06-24 21:14:56.759047	2020-06-24 21:14:56.759037	f	waltz-sample	admin	f	f
517	Hippopotamus - 62 Data	Link to Hippopotamus - 62	SOURCE_CODE_CONTROL	https://www.google.co.uk/search?q=Hippopotamus - 62	APPLICATION	63	2020-06-24 21:14:56.759094	2020-06-24 21:14:56.759084	f	waltz-sample	admin	f	f
518	Hippopotamus - 62 Data	All about Hippopotamus - 62	SOURCE_CODE_CONTROL	https://www.bing.com/search?q=Hippopotamus - 62	APPLICATION	63	2020-06-24 21:14:56.759141	2020-06-24 21:14:56.759131	f	waltz-sample	admin	f	f
519	Hippopotamus - 62 Info	Docs on Hippopotamus - 62	SOURCE_CODE_CONTROL	https://www.google.co.uk/search?q=Hippopotamus - 62	APPLICATION	63	2020-06-24 21:14:56.759186	2020-06-24 21:14:56.759177	f	waltz-sample	admin	f	f
520	Link to Hippopotamus - 62	Hippopotamus - 62 Info	MONITORING	https://www.bing.com/search?q=Hippopotamus - 62	APPLICATION	63	2020-06-24 21:14:56.75923	2020-06-24 21:14:56.759221	f	waltz-sample	admin	f	f
521	Docs on Black Russian Terrier - 63	Black Russian Terrier - 63 Data	APPLICATION_INSTANCE	https://en.wikipedia.org/wiki/Black Russian Terrier - 63	APPLICATION	64	2020-06-24 21:14:56.759295	2020-06-24 21:14:56.759284	f	waltz-sample	admin	f	f
522	Link to Black Russian Terrier - 63	Black Russian Terrier - 63 Data	QUALITY_CONTROL	https://www.bing.com/search?q=Black Russian Terrier - 63	APPLICATION	64	2020-06-24 21:14:56.759341	2020-06-24 21:14:56.759331	f	waltz-sample	admin	f	f
523	All about Ferret - 64	Link to Ferret - 64	APPLICATION_INSTANCE	https://www.google.co.uk/search?q=Ferret - 64	APPLICATION	65	2020-06-24 21:14:56.759418	2020-06-24 21:14:56.759407	f	waltz-sample	admin	f	f
524	Link to Ferret - 64	Link to Ferret - 64	BUILD_SYSTEM	https://www.google.co.uk/search?q=Ferret - 64	APPLICATION	65	2020-06-24 21:14:56.759467	2020-06-24 21:14:56.759457	f	waltz-sample	admin	f	f
525	Link to Ferret - 64	All about Ferret - 64	APPLICATION_INSTANCE	https://www.google.co.uk/search?q=Ferret - 64	APPLICATION	65	2020-06-24 21:14:56.759515	2020-06-24 21:14:56.759504	f	waltz-sample	admin	f	f
526	Docs on Ferret - 64	All about Ferret - 64	BUSINESS_SPECIFICATION	https://www.bing.com/search?q=Ferret - 64	APPLICATION	65	2020-06-24 21:14:56.759565	2020-06-24 21:14:56.759554	f	waltz-sample	admin	f	f
527	All about Ferret - 64	All about Ferret - 64	TECHNICAL_SPECIFICATION	https://en.wikipedia.org/wiki/Ferret - 64	APPLICATION	65	2020-06-24 21:14:56.759613	2020-06-24 21:14:56.759603	f	waltz-sample	admin	f	f
528	All about Ferret - 64	Ferret - 64 Data	TECHNICAL_SPECIFICATION	https://www.bing.com/search?q=Ferret - 64	APPLICATION	65	2020-06-24 21:14:56.759672	2020-06-24 21:14:56.759661	f	waltz-sample	admin	f	f
529	Link to Ferret - 64	Ferret - 64 Data	DOCUMENTATION	https://en.wikipedia.org/wiki/Ferret - 64	APPLICATION	65	2020-06-24 21:14:56.759722	2020-06-24 21:14:56.759712	f	waltz-sample	admin	f	f
531	All about Lizard - 65	Link to Lizard - 65	BUSINESS_SPECIFICATION	https://en.wikipedia.org/wiki/Lizard - 65	APPLICATION	66	2020-06-24 21:14:56.759841	2020-06-24 21:14:56.75983	f	waltz-sample	admin	f	f
532	Link to Tiger Salamander - 66	All about Tiger Salamander - 66	APPLICATION_INSTANCE	https://www.google.co.uk/search?q=Tiger Salamander - 66	APPLICATION	67	2020-06-24 21:14:56.759911	2020-06-24 21:14:56.759899	f	waltz-sample	admin	f	f
533	Tiger Salamander - 66 Data	Tiger Salamander - 66 Data	MONITORING	https://www.google.co.uk/search?q=Tiger Salamander - 66	APPLICATION	67	2020-06-24 21:14:56.759991	2020-06-24 21:14:56.759978	f	waltz-sample	admin	f	f
534	Docs on Tiger Salamander - 66	Docs on Tiger Salamander - 66	BUSINESS_SPECIFICATION	https://www.bing.com/search?q=Tiger Salamander - 66	APPLICATION	67	2020-06-24 21:14:56.760043	2020-06-24 21:14:56.760031	f	waltz-sample	admin	f	f
535	Tiger Salamander - 66 Info	All about Tiger Salamander - 66	ISSUE_TRACKER	https://www.bing.com/search?q=Tiger Salamander - 66	APPLICATION	67	2020-06-24 21:14:56.760093	2020-06-24 21:14:56.760082	f	waltz-sample	admin	f	f
536	Tiger Salamander - 66 Info	All about Tiger Salamander - 66	APPLICATION_INSTANCE	https://www.google.co.uk/search?q=Tiger Salamander - 66	APPLICATION	67	2020-06-24 21:14:56.760144	2020-06-24 21:14:56.760133	f	waltz-sample	admin	f	f
537	Link to Tiger Salamander - 66	All about Tiger Salamander - 66	RETIREMENT_PLAN	https://en.wikipedia.org/wiki/Tiger Salamander - 66	APPLICATION	67	2020-06-24 21:14:56.760195	2020-06-24 21:14:56.760184	f	waltz-sample	admin	f	f
538	Weasel - 67 Data	Weasel - 67 Info	ISSUE_TRACKER	https://en.wikipedia.org/wiki/Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760266	2020-06-24 21:14:56.760253	f	waltz-sample	admin	f	f
539	Link to Weasel - 67	Docs on Weasel - 67	DOCUMENTATION	https://en.wikipedia.org/wiki/Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760317	2020-06-24 21:14:56.760305	f	waltz-sample	admin	f	f
540	Weasel - 67 Info	All about Weasel - 67	QUALITY_CONTROL	https://en.wikipedia.org/wiki/Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760369	2020-06-24 21:14:56.760358	f	waltz-sample	admin	f	f
541	Link to Weasel - 67	Docs on Weasel - 67	APPLICATION_INSTANCE	https://www.google.co.uk/search?q=Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760416	2020-06-24 21:14:56.760405	f	waltz-sample	admin	f	f
542	Weasel - 67 Data	All about Weasel - 67	DOCUMENTATION	https://www.google.co.uk/search?q=Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760469	2020-06-24 21:14:56.760456	f	waltz-sample	admin	f	f
543	Docs on Weasel - 67	Docs on Weasel - 67	QUALITY_CONTROL	https://www.google.co.uk/search?q=Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760522	2020-06-24 21:14:56.760511	f	waltz-sample	admin	f	f
544	Weasel - 67 Info	Link to Weasel - 67	MONITORING	https://www.google.co.uk/search?q=Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760575	2020-06-24 21:14:56.760563	f	waltz-sample	admin	f	f
545	Weasel - 67 Info	Weasel - 67 Data	ISSUE_TRACKER	https://en.wikipedia.org/wiki/Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760622	2020-06-24 21:14:56.760612	f	waltz-sample	admin	f	f
546	Docs on Weasel - 67	Link to Weasel - 67	APPLICATION_INSTANCE	https://www.google.co.uk/search?q=Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760673	2020-06-24 21:14:56.760662	f	waltz-sample	admin	f	f
547	Weasel - 67 Data	Link to Weasel - 67	TECHNICAL_SPECIFICATION	https://www.google.co.uk/search?q=Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760719	2020-06-24 21:14:56.760709	f	waltz-sample	admin	f	f
548	Weasel - 67 Data	Weasel - 67 Data	DOCUMENTATION	https://www.bing.com/search?q=Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760766	2020-06-24 21:14:56.760756	f	waltz-sample	admin	f	f
549	Weasel - 67 Data	All about Weasel - 67	QUALITY_CONTROL	https://www.bing.com/search?q=Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760813	2020-06-24 21:14:56.760803	f	waltz-sample	admin	f	f
550	Docs on Weasel - 67	Link to Weasel - 67	SOURCE_CODE_CONTROL	https://www.google.co.uk/search?q=Weasel - 67	APPLICATION	68	2020-06-24 21:14:56.760861	2020-06-24 21:14:56.760851	f	waltz-sample	admin	f	f
551	Black Bear - 68 Data	All about Black Bear - 68	QUALITY_CONTROL	https://www.bing.com/search?q=Black Bear - 68	APPLICATION	69	2020-06-24 21:14:56.760929	2020-06-24 21:14:56.760917	f	waltz-sample	admin	f	f
552	Black Bear - 68 Data	All about Black Bear - 68	ISSUE_TRACKER	https://www.google.co.uk/search?q=Black Bear - 68	APPLICATION	69	2020-06-24 21:14:56.760982	2020-06-24 21:14:56.760968	f	waltz-sample	admin	f	f
553	Black Bear - 68 Data	Black Bear - 68 Data	RETIREMENT_PLAN	https://www.google.co.uk/search?q=Black Bear - 68	APPLICATION	69	2020-06-24 21:14:56.761052	2020-06-24 21:14:56.761043	f	waltz-sample	admin	f	f
554	Docs on Black Bear - 68	Black Bear - 68 Data	TECHNICAL_SPECIFICATION	https://en.wikipedia.org/wiki/Black Bear - 68	APPLICATION	69	2020-06-24 21:14:56.761097	2020-06-24 21:14:56.761089	f	waltz-sample	admin	f	f
555	All about Black Bear - 68	Black Bear - 68 Info	BUSINESS_SPECIFICATION	https://en.wikipedia.org/wiki/Black Bear - 68	APPLICATION	69	2020-06-24 21:14:56.761141	2020-06-24 21:14:56.761133	f	waltz-sample	admin	f	f
556	Black Bear - 68 Data	Link to Black Bear - 68	TECHNICAL_SPECIFICATION	https://en.wikipedia.org/wiki/Black Bear - 68	APPLICATION	69	2020-06-24 21:14:56.761183	2020-06-24 21:14:56.761175	f	waltz-sample	admin	f	f
557	All about Black Bear - 68	All about Black Bear - 68	RETIREMENT_PLAN	https://www.bing.com/search?q=Black Bear - 68	APPLICATION	69	2020-06-24 21:14:56.761226	2020-06-24 21:14:56.761217	f	waltz-sample	admin	f	f
558	Docs on Black Bear - 68	Docs on Black Bear - 68	SOURCE_CODE_CONTROL	https://www.google.co.uk/search?q=Black Bear - 68	APPLICATION	69	2020-06-24 21:14:56.761267	2020-06-24 21:14:56.761259	f	waltz-sample	admin	f	f
559	All about Black Bear - 68	All about Black Bear - 68	SOURCE_CODE_CONTROL	https://www.google.co.uk/search?q=Black Bear - 68	APPLICATION	69	2020-06-24 21:14:56.761309	2020-06-24 21:14:56.761301	f	waltz-sample	admin	f	f
560	All about Black Bear - 68	Link to Black Bear - 68	MONITORING	https://www.google.co.uk/search?q=Black Bear - 68	APPLICATION	69	2020-06-24 21:14:56.761352	2020-06-24 21:14:56.761343	f	waltz-sample	admin	f	f
561	Fossa - 69 Data	All about Fossa - 69	BUILD_SYSTEM	https://en.wikipedia.org/wiki/Fossa - 69	APPLICATION	70	2020-06-24 21:14:56.761412	2020-06-24 21:14:56.761403	f	waltz-sample	admin	f	f
562	Link to Fossa - 69	Fossa - 69 Data	QUALITY_CONTROL	https://www.bing.com/search?q=Fossa - 69	APPLICATION	70	2020-06-24 21:14:56.76146	2020-06-24 21:14:56.76145	f	waltz-sample	admin	f	f
563	Fossa - 69 Data	All about Fossa - 69	MONITORING	https://www.google.co.uk/search?q=Fossa - 69	APPLICATION	70	2020-06-24 21:14:56.761508	2020-06-24 21:14:56.761498	f	waltz-sample	admin	f	f
564	Link to Wombat - 70	Link to Wombat - 70	APPLICATION_INSTANCE	https://www.google.co.uk/search?q=Wombat - 70	APPLICATION	71	2020-06-24 21:14:56.761578	2020-06-24 21:14:56.761566	f	waltz-sample	admin	f	f
565	Wombat - 70 Info	Wombat - 70 Data	BUILD_SYSTEM	https://www.google.co.uk/search?q=Wombat - 70	APPLICATION	71	2020-06-24 21:14:56.761628	2020-06-24 21:14:56.761618	f	waltz-sample	admin	f	f
566	Docs on Wombat - 70	Docs on Wombat - 70	RETIREMENT_PLAN	https://www.google.co.uk/search?q=Wombat - 70	APPLICATION	71	2020-06-24 21:14:56.761675	2020-06-24 21:14:56.761666	f	waltz-sample	admin	f	f
