173	GNU General Public License v3.0 only	\N	GPL-3.0-only	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
174	Enlightenment License (e16)	\N	MIT-advertising	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
175	Creative Commons Attribution Non Commercial No Derivatives 1.0 Generic	\N	CC-BY-NC-ND-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
176	curl License	\N	curl	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
177	Net-SNMP License	\N	Net-SNMP	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
178	Afmparse License	\N	Afmparse	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
179	GNU General Public License v1.0 only	\N	GPL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
180	BSD 2-Clause "Simplified" License	\N	BSD-2-Clause	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
181	Lawrence Berkeley National Labs BSD variant license	\N	BSD-3-Clause-LBNL	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
182	Sleepycat License	\N	Sleepycat	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
183	Lucent Public License Version 1.0	\N	LPL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
184	Open Government Licence v1.0	\N	OGL-UK-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
185	IBM Public License v1.0	\N	IPL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
186	Creative Commons Attribution Non Commercial 1.0 Generic	\N	CC-BY-NC-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
187	OSET Public License version 2.1	\N	OSET-PL-2.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
188	Open Software License 2.1	\N	OSL-2.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
189	BSD Zero Clause License	\N	0BSD	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
190	Creative Commons Attribution Share Alike 3.0 Unported	\N	CC-BY-SA-3.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
191	Licence Art Libre 1.2	\N	LAL-1.2	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
192	Artistic License 1.0 w/clause 8	\N	Artistic-1.0-cl8	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
193	Mozilla Public License 1.0	\N	MPL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
194	NTP License	\N	NTP	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
195	Mozilla Public License 1.1	\N	MPL-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
196	CeCILL-C Free Software License Agreement	\N	CECILL-C	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
197	BSD 3-Clause Clear License	\N	BSD-3-Clause-Clear	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
198	Mozilla Public License 2.0 (no copyleft exception)	\N	MPL-2.0-no-copyleft-exception	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
199	GNU Affero General Public License v3.0 or later	\N	AGPL-3.0-or-later	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
200	BitTorrent Open Source License v1.0	\N	BitTorrent-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
201	Common Public License 1.0	\N	CPL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
202	Spencer License 99	\N	Spencer-99	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
203	LaTeX Project Public License v1.3c	\N	LPPL-1.3c	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
204	GNU General Public License v2.0 or later	\N	GPL-2.0-or-later	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
205	Academic Free License v1.2	\N	AFL-1.2	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
206	Naumen Public License	\N	Naumen	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
207	BSD 3-Clause No Nuclear License	\N	BSD-3-Clause-No-Nuclear-License	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
208	Apple Public Source License 1.0	\N	APSL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
209	Glulxe License	\N	Glulxe	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
210	Apache License 1.0	\N	Apache-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
211	Do What The F*ck You Want To Public License	\N	WTFPL	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
212	Creative Commons Attribution No Derivatives 2.0 Generic	\N	CC-BY-ND-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
213	FreeImage Public License v1.0	\N	FreeImage	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
214	copyleft-next 0.3.0	\N	copyleft-next-0.3.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
215	Affero General Public License v1.0 or later	\N	AGPL-1.0-or-later	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
216	BSD 1-Clause License	\N	BSD-1-Clause	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
217	Creative Commons Attribution No Derivatives 2.5 Generic	\N	CC-BY-ND-2.5	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
218	Linux Kernel Variant of OpenIB.org license	\N	Linux-OpenIB	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
219	Wsuipa License	\N	Wsuipa	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
220	Creative Commons Attribution Share Alike 2.5 Generic	\N	CC-BY-SA-2.5	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
221	Bahyph License	\N	Bahyph	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
222	Unicode License Agreement - Data Files and Software (2016)	\N	Unicode-DFS-2016	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
223	XPP License	\N	xpp	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
224	OpenSSL License	\N	OpenSSL	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
225	Scheme Widget Library (SWL) Software License Agreement	\N	SWL	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
226	psfrag License	\N	psfrag	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
227	Zend License v2.0	\N	Zend-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
228	Open LDAP Public License v1.3	\N	OLDAP-1.3	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
229	JSON License	\N	JSON	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
230	Qhull License	\N	Qhull	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
231	Xerox License	\N	Xerox	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
232	BSD-4-Clause (University of California-Specific)	\N	BSD-4-Clause-UC	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
233	CNRI Python License	\N	CNRI-Python	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
234	BSD 2-Clause NetBSD License	\N	BSD-2-Clause-NetBSD	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
235	bzip2 and libbzip2 License v1.0.5	\N	bzip2-1.0.5	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
236	GNU Affero General Public License v3.0	\N	AGPL-3.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
237	Technische Universitaet Berlin License 1.0	\N	TU-Berlin-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
238	Creative Commons Attribution Non Commercial Share Alike 2.5 Generic	\N	CC-BY-NC-SA-2.5	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
239	Netscape Public License v1.0	\N	NPL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
240	CERN Open Hardware License v1.1	\N	CERN-OHL-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
241	Historical Permission Notice and Disclaimer	\N	HPND	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
242	Blue Oak Model License 1.0.0	\N	BlueOak-1.0.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
243	GNU General Public License v3.0 or later	\N	GPL-3.0+	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
244	Creative Commons Attribution Non Commercial 2.5 Generic	\N	CC-BY-NC-2.5	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
245	FSF Unlimited License	\N	FSFUL	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
246	libtiff License	\N	libtiff	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
247	Creative Commons Attribution No Derivatives 3.0 Unported	\N	CC-BY-ND-3.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
248	No Limit Public License	\N	NLPL	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
249	GNU Free Documentation License v1.2 or later	\N	GFDL-1.2-or-later	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
250	Newsletr License	\N	Newsletr	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
251	Caldera License	\N	Caldera	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
252	Aladdin Free Public License	\N	Aladdin	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
253	CERN Open Hardware Licence v1.2	\N	CERN-OHL-1.2	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
254	Vim License	\N	Vim	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
255	Fair License	\N	Fair	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
256	Apple Public Source License 2.0	\N	APSL-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
257	Mup License	\N	Mup	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
258	XSkat License	\N	XSkat	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
259	Open LDAP Public License v1.2	\N	OLDAP-1.2	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
260	NASA Open Source Agreement 1.3	\N	NASA-1.3	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
261	Net Boolean Public License v1	\N	NBPL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
262	PNG Reference Library version 2	\N	libpng-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
263	Licence Libre du Qu├®bec ÔÇô R├®ciprocit├® version 1.1	\N	LiLiQ-R-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
264	BSD 3-Clause "New" or "Revised" License	\N	BSD-3-Clause	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
265	Creative Commons Attribution Non Commercial 4.0 International	\N	CC-BY-NC-4.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
266	Creative Commons Zero v1.0 Universal	\N	CC0-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
267	Interbase Public License v1.0	\N	Interbase-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
268	Motosoto License	\N	Motosoto	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
269	Vovida Software License v1.0	\N	VSL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
270	Creative Commons Attribution Share Alike 1.0 Generic	\N	CC-BY-SA-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
271	MirOS License	\N	MirOS	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
272	Creative Commons Attribution Non Commercial Share Alike 3.0 Unported	\N	CC-BY-NC-SA-3.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
273	Cube License	\N	Cube	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
274	Sun Public License v1.0	\N	SPL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
275	Info-ZIP License	\N	Info-ZIP	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
276	Open LDAP Public License v2.5	\N	OLDAP-2.5	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
277	Secure Messaging Protocol Public License	\N	SMPPL	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
278	VOSTROM Public License for Open Source	\N	VOSTROM	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
279	Zope Public License 1.1	\N	ZPL-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
280	SIL Open Font License 1.0	\N	OFL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
281	X11 License	\N	X11	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
282	GNU Free Documentation License v1.2	\N	GFDL-1.2	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
283	Creative Commons Attribution 2.0 Generic	\N	CC-BY-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
284	Microsoft Reciprocal License	\N	MS-RL	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
285	Intel ACPI Software License Agreement	\N	Intel-ACPI	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
286	Abstyles License	\N	Abstyles	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
287	Borceux license	\N	Borceux	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
288	TAPR Open Hardware License v1.0	\N	TAPR-OHL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
289	European Union Public License 1.1	\N	EUPL-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
290	GNU Lesser General Public License v3.0 or later	\N	LGPL-3.0-or-later	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
291	bzip2 and libbzip2 License v1.0.6	\N	bzip2-1.0.6	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
292	OCLC Research Public License 2.0	\N	OCLC-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
293	SGI Free Software License B v2.0	\N	SGI-B-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
294	GNU Free Documentation License v1.2 only	\N	GFDL-1.2-only	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
295	libpng License	\N	Libpng	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
296	DOC License	\N	DOC	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
297	Deutsche Freie Software Lizenz	\N	D-FSL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
298	GNU Lesser General Public License v3.0 only	\N	LGPL-3.0-only	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
299	psutils License	\N	psutils	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
300	Netscape Public License v1.1	\N	NPL-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
301	Solderpad Hardware License, Version 0.51	\N	SHL-0.51	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
302	AMD's plpa_map.c License	\N	AMDPLPA	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
303	Open LDAP Public License v1.1	\N	OLDAP-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
304	CeCILL Free Software License Agreement v2.1	\N	CECILL-2.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
305	eGenix.com Public License 1.1.0	\N	eGenix	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
306	Historical Permission Notice and Disclaimer - sell variant	\N	HPND-sell-variant	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
307	diffmark license	\N	diffmark	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
308	PostgreSQL License	\N	PostgreSQL	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
309	Imlib2 License	\N	Imlib2	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
310	W3C Software Notice and Document License (2015-05-13)	\N	W3C-20150513	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
311	GNU Free Documentation License v1.1 or later	\N	GFDL-1.1-or-later	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
312	Mozilla Public License 2.0	\N	MPL-2.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
313	Creative Commons Attribution Non Commercial Share Alike 4.0 International	\N	CC-BY-NC-SA-4.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
314	Solderpad Hardware License v0.5	\N	SHL-0.5	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
315	Non-Profit Open Software License 3.0	\N	NPOSL-3.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
316	The Parity Public License 6.0.0	\N	Parity-6.0.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
317	Barr License	\N	Barr	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
318	Open Software License 1.1	\N	OSL-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
319	BSD 3-Clause No Nuclear License 2014	\N	BSD-3-Clause-No-Nuclear-License-2014	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
320	ANTLR Software Rights Notice	\N	ANTLR-PD	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
321	GNU Free Documentation License v1.1 only	\N	GFDL-1.1-only	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
322	Academic Free License v1.1	\N	AFL-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
323	Frameworx Open License 1.0	\N	Frameworx-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
324	Japan Network Information Center License	\N	JPNIC	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
325	Nunit License	\N	Nunit	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
326	RealNetworks Public Source License v1.0	\N	RPSL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
327	ICU License	\N	ICU	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
328	RSA Message-Digest License 	\N	RSA-MD	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
329	Zimbra Public License v1.3	\N	Zimbra-1.3	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
330	European Union Public License 1.0	\N	EUPL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
331	Open LDAP Public License v2.4	\N	OLDAP-2.4	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
332	Microsoft Public License	\N	MS-PL	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
333	BSD 2-Clause FreeBSD License	\N	BSD-2-Clause-FreeBSD	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
334	Boost Software License 1.0	\N	BSL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
335	3dfx Glide License	\N	Glide	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
336	Clarified Artistic License	\N	ClArtistic	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
337	GNU Lesser General Public License v2.1 or later	\N	LGPL-2.1-or-later	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
338	Apache License 1.1	\N	Apache-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
339	CrystalStacker License	\N	CrystalStacker	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
340	Erlang Public License v1.1	\N	ErlPL-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
341	Creative Commons Attribution 3.0 Unported	\N	CC-BY-3.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
342	Red Hat eCos Public License v1.1	\N	RHeCos-1.1	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
343	ODC Public Domain Dedication & License 1.0	\N	PDDL-1.0	PENDING_APPROVAL	admin	2020-06-24 21:15:10.535289	admin	2020-06-24 21:15:10.535289	spdx
