132	15	11	\N	2020-07-27 20:20:53.696352	\N	\N	\N	10	APPLICATION	\N	\N
132	17	11	\N	2020-07-27 20:49:06.974061	\N	\N	\N	\N	\N	\N	JAVA;;SQL
132	16	11	xczxcxzc	2020-07-27 20:29:47.435482	YELLOW	\N	\N	\N	\N	\N	\N
132	18	11	\N	2020-07-27 20:49:05.240189	\N	\N	\N	\N	\N	2020-07-31	\N
106	17	11	\N	2020-07-29 14:14:25.63786	\N	\N	\N	\N	\N	\N	C#;;LISP
106	18	11	\N	2020-07-27 21:29:42.006085	\N	\N	\N	\N	\N	2020-07-13	\N
106	10	11	\N	2020-07-28 07:49:41.839893	df	\N	\N	\N	\N	\N	\N
106	11	11	\N	2020-07-28 07:49:46.234787	\N	145.0000	\N	\N	\N	\N	\N
133	9	11	\N	2020-07-27 21:45:14.366023	\N	\N	t	\N	\N	\N	\N
133	16	11	\N	2020-07-28 07:49:58.368111	GREEN	\N	\N	\N	\N	\N	\N
133	17	11	\N	2020-07-28 07:50:06.209622	\N	\N	\N	\N	\N	\N	C#;;SQL;;JS;;LISP
133	18	11	\N	2020-07-27 21:29:42.006085	\N	\N	\N	\N	\N	2020-07-13	\N
133	10	11	\N	2020-07-28 07:49:41.839893	df	\N	\N	\N	\N	\N	\N
133	11	11	\N	2020-07-28 07:49:46.234787	\N	145.0000	\N	\N	\N	\N	\N
133	12	11	\N	2020-07-28 07:49:47.52729	\N	\N	t	\N	\N	\N	\N
133	14	11	\N	2020-07-28 07:49:52.151762	\N	\N	\N	190	PERSON	\N	\N
133	15	11	\N	2020-07-28 07:49:55.527619	\N	\N	\N	44	APPLICATION	\N	\N
134	9	11	\N	2020-07-27 21:45:14.366023	\N	\N	t	\N	\N	\N	\N
134	16	11	\N	2020-07-28 07:49:58.368111	GREEN	\N	\N	\N	\N	\N	\N
134	17	11	\N	2020-07-28 07:50:06.209622	\N	\N	\N	\N	\N	\N	C#;;SQL;;JS;;LISP
134	18	11	\N	2020-07-27 21:29:42.006085	\N	\N	\N	\N	\N	2020-07-13	\N
134	10	11	\N	2020-07-28 07:49:41.839893	df	\N	\N	\N	\N	\N	\N
134	11	11	\N	2020-07-28 07:49:46.234787	\N	145.0000	\N	\N	\N	\N	\N
134	12	11	\N	2020-07-28 07:49:47.52729	\N	\N	t	\N	\N	\N	\N
134	14	11	\N	2020-07-28 07:49:52.151762	\N	\N	\N	190	PERSON	\N	\N
134	15	11	\N	2020-07-28 07:49:55.527619	\N	\N	\N	44	APPLICATION	\N	\N
135	9	11	\N	2020-07-27 12:42:05.041621	\N	\N	t	\N	\N	\N	\N
135	11	11	\N	2020-07-27 12:42:10.20902	\N	18.0000	\N	\N	\N	\N	\N
135	12	11	\N	2020-07-27 12:42:13.654372	\N	\N	f	\N	\N	\N	\N
135	10	11	\N	2020-07-27 12:42:19.755058	asdasdsd	\N	\N	\N	\N	\N	\N
135	17	11	\N	2020-07-28 10:27:48.679864	\N	\N	\N	\N	\N	\N	SQL
135	18	11	\N	2020-07-28 10:27:53.002111	\N	\N	\N	\N	\N	2020-07-21	\N
136	9	11	\N	2020-07-27 12:42:05.041621	\N	\N	t	\N	\N	\N	\N
136	11	11	\N	2020-07-27 12:42:10.20902	\N	18.0000	\N	\N	\N	\N	\N
136	12	11	\N	2020-07-27 12:42:13.654372	\N	\N	f	\N	\N	\N	\N
136	10	11	\N	2020-07-27 12:42:19.755058	asdasdsd	\N	\N	\N	\N	\N	\N
136	17	11	\N	2020-07-28 10:27:48.679864	\N	\N	\N	\N	\N	\N	SQL
136	18	11	\N	2020-07-28 10:27:53.002111	\N	\N	\N	\N	\N	2020-07-21	\N
114	13	11	\N	2020-07-28 17:12:27.832853	\N	\N	t	\N	\N	\N	\N
114	14	11	\N	2020-07-28 17:12:33.092212	\N	\N	\N	190	PERSON	\N	\N
114	15	11	\N	2020-07-28 17:12:38.188528	\N	\N	\N	75	APPLICATION	\N	\N
114	16	11	\N	2020-07-28 17:12:40.708874	RED	\N	\N	\N	\N	\N	\N
140	21	11	\N	2020-07-31 12:26:35.59149	\N	12.0000	\N	\N	\N	\N	\N
106	15	11	\N	2020-07-29 14:13:50.115699	\N	\N	\N	44	APPLICATION	\N	\N
114	17	11	\N	2020-07-28 17:12:44.381	\N	\N	\N	\N	\N	\N	C#;;JAVA
114	18	11	\N	2020-07-28 17:12:47.73308	\N	\N	\N	\N	\N	2020-08-07	\N
137	9	11	\N	2020-07-27 12:42:05.041621	\N	\N	t	\N	\N	\N	\N
137	10	11	\N	2020-07-28 17:12:27.386702	hello world	\N	\N	\N	\N	\N	\N
137	12	11	\N	2020-07-27 12:42:13.654372	\N	\N	f	\N	\N	\N	\N
137	11	11	\N	2020-07-28 17:12:22.079093	\N	22.0000	\N	\N	\N	\N	\N
137	13	11	\N	2020-07-28 17:12:27.832853	\N	\N	t	\N	\N	\N	\N
137	14	11	\N	2020-07-28 17:12:33.092212	\N	\N	\N	190	PERSON	\N	\N
137	15	11	\N	2020-07-28 17:12:38.188528	\N	\N	\N	75	APPLICATION	\N	\N
137	16	11	\N	2020-07-28 17:12:40.708874	RED	\N	\N	\N	\N	\N	\N
137	17	11	\N	2020-07-28 17:12:44.381	\N	\N	\N	\N	\N	\N	C#;;JAVA
137	18	11	\N	2020-07-28 17:12:47.73308	\N	\N	\N	\N	\N	2020-08-07	\N
109	18	11	\N	2020-07-29 06:36:11.167234	\N	\N	\N	\N	\N	2020-07-08	\N
138	11	11	\N	2020-07-27 19:34:14.961734	\N	19.0000	\N	\N	\N	\N	\N
138	10	11	\N	2020-07-29 06:35:39.429326	\N	\N	\N	\N	\N	\N	\N
138	9	11	\N	2020-07-27 19:33:58.668302	\N	\N	t	\N	\N	\N	\N
138	12	11	\N	2020-07-29 06:35:58.92187	\N	\N	t	\N	\N	\N	\N
138	17	11	\N	2020-07-29 06:36:07.346743	\N	\N	\N	\N	\N	\N	SQL;;C#
138	18	11	\N	2020-07-29 06:36:11.167234	\N	\N	\N	\N	\N	2020-07-08	\N
109	12	11	\N	2020-07-29 06:36:46.896509	\N	\N	f	\N	\N	\N	\N
109	13	11	\N	2020-07-29 06:36:47.987065	\N	\N	f	\N	\N	\N	\N
109	17	11	\N	2020-07-29 06:36:53.53382	\N	\N	\N	\N	\N	\N	SQL;;JAVA
140	27	11	\N	2020-07-31 13:28:58.287998	\N	\N	\N	\N	\N	\N	SQL;;JS
140	29	11	\N	2020-07-30 14:41:01.060649	\N	\N	\N	\N	\N	\N	\N
114	11	11	\N	2020-07-29 06:58:58.25368	\N	19.0000	\N	\N	\N	\N	\N
140	19	11	\N	2020-07-31 13:09:06.886805	\N	\N	t	\N	\N	\N	\N
106	13	11	\N	2020-07-29 07:56:48.445285	\N	\N	f	\N	\N	\N	\N
106	12	11	rwere	2020-07-29 07:56:53.643955	\N	\N	f	\N	\N	\N	\N
139	9	11	\N	2020-07-29 07:56:44.908618	\N	\N	t	\N	\N	\N	\N
139	16	11	\N	2020-07-28 07:49:58.368111	GREEN	\N	\N	\N	\N	\N	\N
139	17	11	\N	2020-07-29 07:57:02.920291	\N	\N	\N	\N	\N	\N	C#;;SQL;;JS
139	18	11	\N	2020-07-27 21:29:42.006085	\N	\N	\N	\N	\N	2020-07-13	\N
139	10	11	\N	2020-07-28 07:49:41.839893	df	\N	\N	\N	\N	\N	\N
139	11	11	\N	2020-07-28 07:49:46.234787	\N	145.0000	\N	\N	\N	\N	\N
139	14	11	\N	2020-07-28 07:49:52.151762	\N	\N	\N	190	PERSON	\N	\N
139	15	11	\N	2020-07-28 07:49:55.527619	\N	\N	\N	44	APPLICATION	\N	\N
139	13	11	\N	2020-07-29 07:56:48.445285	\N	\N	f	\N	\N	\N	\N
139	12	11	rwere	2020-07-29 07:56:53.643955	\N	\N	f	\N	\N	\N	\N
115	17	11	\N	2020-07-31 13:25:06.678237	\N	\N	\N	\N	\N	\N	SQL;;JAVA
106	14	11	\N	2020-07-29 14:09:37.566347	\N	\N	\N	190	PERSON	\N	\N
115	18	11	\N	2020-07-31 13:25:09.725696	\N	\N	\N	\N	\N	2020-07-14	\N
141	9	11	\N	2020-07-27 14:19:33.227725	\N	\N	t	\N	\N	\N	\N
141	13	11	\N	2020-07-27 14:19:38.736436	\N	\N	f	\N	\N	\N	\N
141	12	11	tryytytr	2020-07-27 14:42:14.572324	\N	\N	f	\N	\N	\N	\N
140	28	11	\N	2020-07-31 13:29:05.533348	\N	\N	\N	\N	\N	\N	\N
141	11	11	\N	2020-07-27 15:01:48.618409	\N	19.0000	\N	\N	\N	\N	\N
141	10	11	\N	2020-07-31 13:25:04.178537	xcbvcxzdfs	\N	\N	\N	\N	\N	\N
141	17	11	\N	2020-07-31 13:25:06.678237	\N	\N	\N	\N	\N	\N	SQL;;JAVA
141	18	11	\N	2020-07-31 13:25:09.725696	\N	\N	\N	\N	\N	2020-07-14	\N
140	20	11	\N	2020-07-31 12:26:34.73117	\N	\N	\N	\N	\N	\N	\N
142	10	11	\N	2020-07-31 14:16:04.877901	\N	\N	\N	\N	\N	\N	\N
142	12	11	\N	2020-07-31 14:02:09.263061	\N	\N	t	\N	\N	\N	\N
142	17	11	\N	2020-07-31 14:02:19.82465	\N	\N	\N	\N	\N	\N	JAVA;;SQL
142	18	11	\N	2020-07-31 14:02:23.263427	\N	\N	\N	\N	\N	2020-07-14	\N
143	9	11	\N	2020-07-31 14:01:59.200658	\N	\N	t	\N	\N	\N	\N
143	10	11	\N	2020-07-31 14:02:04.497238	dasdasd	\N	\N	\N	\N	\N	\N
143	11	11	\N	2020-07-31 14:02:09.222988	\N	21.0000	\N	\N	\N	\N	\N
143	12	11	\N	2020-07-31 14:02:09.263061	\N	\N	t	\N	\N	\N	\N
143	17	11	\N	2020-07-31 14:02:19.82465	\N	\N	\N	\N	\N	\N	JAVA;;SQL
143	18	11	\N	2020-07-31 14:02:23.263427	\N	\N	\N	\N	\N	2020-07-14	\N
142	11	11	\N	2020-07-31 14:16:10.122748	\N	\N	\N	\N	\N	\N	\N
144	9	11	\N	2020-07-31 14:03:00.991806	\N	\N	f	\N	\N	\N	\N
144	10	11	\N	2020-07-31 14:02:04.497238	dasdasd	\N	\N	\N	\N	\N	\N
144	11	11	\N	2020-07-31 14:02:09.222988	\N	21.0000	\N	\N	\N	\N	\N
144	12	11	\N	2020-07-31 14:02:09.263061	\N	\N	t	\N	\N	\N	\N
144	17	11	\N	2020-07-31 14:02:19.82465	\N	\N	\N	\N	\N	\N	JAVA;;SQL
144	18	11	\N	2020-07-31 14:02:23.263427	\N	\N	\N	\N	\N	2020-07-14	\N
142	9	11	\N	2020-07-31 14:16:02.142027	\N	\N	t	\N	\N	\N	\N
110	9	11	\N	2020-11-28 21:14:06.073	\N	\N	f	\N	\N	\N	\N
107	11	11	\N	2021-05-25 06:36:06.946409	\N	2.0000	\N	\N	\N	\N	\N
107	14	11	\N	2021-05-25 06:36:17.181238	\N	\N	\N	42	PERSON	\N	\N
107	15	11	\N	2021-05-25 06:36:35.073325	\N	\N	\N	83	APPLICATION	\N	\N
107	16	11	\N	2021-05-25 06:36:38.34541	GREEN	\N	\N	\N	\N	\N	\N
107	17	11	\N	2021-05-25 06:36:41.903352	\N	\N	\N	\N	\N	\N	SQL; C#
107	18	11	\N	2021-05-25 06:36:44.08991	\N	\N	\N	\N	\N	2020-07-21	\N
145	9	11	\N	2020-07-27 06:39:46.108231	\N	\N	t	\N	\N	\N	\N
145	12	11	\N	2020-07-27 06:41:10.274197	\N	\N	t	\N	\N	\N	\N
145	10	11	\N	2020-07-27 06:41:22.525159	vcbvcbfsdfdsf	\N	\N	\N	\N	\N	\N
145	11	11	\N	2020-07-27 06:41:19.144592	\N	11.0000	\N	\N	\N	\N	\N
103	18	11	\N	2021-05-25 06:44:21.587022	\N	\N	\N	\N	\N	2020-07-21	\N
146	9	11	\N	2020-07-27 06:39:46.108231	\N	\N	t	\N	\N	\N	\N
146	10	11	\N	2020-07-27 06:41:22.525159	vcbvcbfsdfdsf	\N	\N	\N	\N	\N	\N
146	11	11	\N	2020-07-27 06:41:19.144592	\N	11.0000	\N	\N	\N	\N	\N
146	17	11	\N	2021-05-25 06:44:02.310832	\N	\N	\N	\N	\N	\N	SQL
146	18	11	\N	2021-05-25 06:44:21.587022	\N	\N	\N	\N	\N	2020-07-21	\N
107	10	11	\N	2021-05-25 08:25:24.164556	an answer	\N	\N	\N	\N	\N	\N
103	17	11	\N	2021-05-25 06:50:05.755492	\N	\N	\N	\N	\N	\N	SQL; C#; JS
103	16	11	\N	2021-05-25 06:50:07.774194	GREEN	\N	\N	\N	\N	\N	\N
147	9	11	\N	2020-07-27 06:39:46.108231	\N	\N	t	\N	\N	\N	\N
147	10	11	\N	2020-07-27 06:41:22.525159	vcbvcbfsdfdsf	\N	\N	\N	\N	\N	\N
147	11	11	\N	2020-07-27 06:41:19.144592	\N	11.0000	\N	\N	\N	\N	\N
147	17	11	\N	2021-05-25 06:50:05.755492	\N	\N	\N	\N	\N	\N	SQL; C#; JS
147	18	11	\N	2021-05-25 06:44:21.587022	\N	\N	\N	\N	\N	2020-07-21	\N
147	16	11	\N	2021-05-25 06:50:07.774194	GREEN	\N	\N	\N	\N	\N	\N
113	17	11	\N	2021-05-25 08:26:06.860566	\N	\N	\N	\N	\N	\N	SQL; C#
113	18	11	\N	2021-05-25 08:26:08.79111	\N	\N	\N	\N	\N	2020-07-21	\N
113	30	11	\N	2021-05-25 08:26:12.84857	\N	\N	\N	\N	\N	\N	\N
151	9	11	\N	2020-07-30 13:47:03.518927	\N	\N	t	\N	\N	\N	\N
151	17	11	\N	2021-05-25 08:26:06.860566	\N	\N	\N	\N	\N	\N	SQL; C#
151	18	11	\N	2021-05-25 08:26:08.79111	\N	\N	\N	\N	\N	2020-07-21	\N
151	30	11	\N	2021-05-25 08:26:12.84857	\N	\N	\N	\N	\N	\N	\N
148	9	11	\N	2020-07-27 06:39:46.108231	\N	\N	t	\N	\N	\N	\N
148	10	11	\N	2020-07-27 06:41:22.525159	vcbvcbfsdfdsf	\N	\N	\N	\N	\N	\N
148	11	11	hello world	2021-05-25 06:52:23.813154	\N	11.0000	\N	\N	\N	\N	\N
148	17	11	\N	2021-05-25 06:50:05.755492	\N	\N	\N	\N	\N	\N	SQL; C#; JS
148	18	11	\N	2021-05-25 06:44:21.587022	\N	\N	\N	\N	\N	2020-07-21	\N
148	16	11	\N	2021-05-25 06:50:07.774194	GREEN	\N	\N	\N	\N	\N	\N
148	30	11	\N	2021-05-25 06:52:57.995623	\N	\N	\N	\N	\N	\N	\N
103	30	11	\N	2021-05-25 06:55:19.216803	\N	\N	\N	\N	\N	\N	\N
149	9	11	\N	2020-07-27 07:33:41.272724	\N	\N	t	\N	\N	\N	\N
149	10	11	\N	2021-05-25 06:36:06.536861	an answer	\N	\N	\N	\N	\N	\N
149	11	11	\N	2021-05-25 06:36:06.946409	\N	2.0000	\N	\N	\N	\N	\N
149	14	11	\N	2021-05-25 06:36:17.181238	\N	\N	\N	42	PERSON	\N	\N
149	15	11	\N	2021-05-25 06:36:35.073325	\N	\N	\N	83	APPLICATION	\N	\N
149	16	11	\N	2021-05-25 06:36:38.34541	GREEN	\N	\N	\N	\N	\N	\N
149	17	11	\N	2021-05-25 06:36:41.903352	\N	\N	\N	\N	\N	\N	SQL; C#
149	18	11	\N	2021-05-25 06:36:44.08991	\N	\N	\N	\N	\N	2020-07-21	\N
107	30	11	\N	2021-05-25 07:04:17.229349	\N	\N	\N	\N	\N	\N	\N
150	9	11	\N	2020-07-27 07:33:41.272724	\N	\N	t	\N	\N	\N	\N
150	10	11	\N	2021-05-25 06:36:06.536861	an answer	\N	\N	\N	\N	\N	\N
150	11	11	\N	2021-05-25 06:36:06.946409	\N	2.0000	\N	\N	\N	\N	\N
150	14	11	\N	2021-05-25 06:36:17.181238	\N	\N	\N	42	PERSON	\N	\N
150	15	11	\N	2021-05-25 06:36:35.073325	\N	\N	\N	83	APPLICATION	\N	\N
150	16	11	\N	2021-05-25 06:36:38.34541	GREEN	\N	\N	\N	\N	\N	\N
150	17	11	\N	2021-05-25 06:36:41.903352	\N	\N	\N	\N	\N	\N	SQL; C#
150	18	11	\N	2021-05-25 06:36:44.08991	\N	\N	\N	\N	\N	2020-07-21	\N
150	30	11	\N	2021-05-25 07:04:17.229349	\N	\N	\N	\N	\N	\N	\N
\.


