159	39	2	DAILY	FILE_TRANSPORT	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 41	waltz-sample	2020-06-24 22:15:07.959045	admin	41	\N	f	\N	\N	LOW	\N	ACTIVE	2020-06-24 21:15:07.933884	admin	f	\N
160	39	2	UNKNOWN	DATABASE_CONNECTION	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 146	waltz-sample	2020-06-24 22:15:07.959045	admin	146	\N	f	\N	\N	MEDIUM	\N	ACTIVE	2020-06-24 21:15:07.933906	admin	f	\N
161	39	0	ON_DEMAND	UNKNOWN	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 16	waltz-sample	2020-06-24 22:15:07.959045	admin	16	\N	f	\N	\N	HIGH	\N	ACTIVE	2020-06-24 21:15:07.933927	admin	f	\N
162	39	0	QUARTERLY	DATABASE_CONNECTION	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 40	waltz-sample	2020-06-24 22:15:07.959045	admin	40	\N	f	\N	\N	MEDIUM	\N	ACTIVE	2020-06-24 21:15:07.933949	admin	f	\N
163	39	-1	YEARLY	UDP	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 385	waltz-sample	2020-06-24 22:15:07.959045	admin	385	\N	f	\N	\N	LOW	\N	ACTIVE	2020-06-24 21:15:07.933971	admin	f	\N
164	39	-1	ON_DEMAND	MESSAGING	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 62	waltz-sample	2020-06-24 22:15:07.959045	admin	62	\N	f	\N	\N	VERY_HIGH	\N	PENDING	2020-06-24 21:15:07.933993	admin	f	\N
165	39	0	BIANNUALLY	WEB	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 251	waltz-sample	2020-06-24 22:15:07.959045	admin	251	\N	f	\N	\N	HIGH	\N	ACTIVE	2020-06-24 21:15:07.934015	admin	f	\N
166	39	1	INTRA_DAY	RPC	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 435	waltz-sample	2020-06-24 22:15:07.959045	admin	435	\N	f	\N	\N	LOW	\N	ACTIVE	2020-06-24 21:15:07.934037	admin	f	\N
167	39	0	BIANNUALLY	MESSAGING	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 48	waltz-sample	2020-06-24 22:15:07.959045	admin	48	\N	f	\N	\N	LOW	\N	PENDING	2020-06-24 21:15:07.934059	admin	f	\N
168	39	1	REAL_TIME	EMAIL	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 60	waltz-sample	2020-06-24 22:15:07.959045	admin	60	\N	f	\N	\N	LOW	\N	ACTIVE	2020-06-24 21:15:07.93408	admin	f	\N
169	39	1	WEEKLY	OTHER	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 418	waltz-sample	2020-06-24 22:15:07.959045	admin	418	\N	f	\N	\N	MEDIUM	\N	ACTIVE	2020-06-24 21:15:07.934102	admin	f	\N
170	39	0	YEARLY	MESSAGING	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 203	waltz-sample	2020-06-24 22:15:07.959045	admin	203	\N	f	\N	\N	VERY_HIGH	\N	ACTIVE	2020-06-24 21:15:07.934124	admin	f	\N
171	39	0	ON_DEMAND	FILE_SHARE	Description: PhysicalSpecification{id=39, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892087, by=admin, atTimestamp=2020-06-24 21:15:07.892087}, externalId=ext-32.2, name=holdings-confirms-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=32, entityLifecycleStatus=ACTIVE}, format=JSON} - 346	waltz-sample	2020-06-24 22:15:07.959045	admin	346	\N	f	\N	\N	UNKNOWN	\N	ACTIVE	2020-06-24 21:15:07.934145	admin	f	\N
172	43	-1	UNKNOWN	FILE_SHARE	Description: PhysicalSpecification{id=43, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892152, by=admin, atTimestamp=2020-06-24 21:15:07.892152}, externalId=ext-34.0, name=credit-intra-day-0.yml, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=34, entityLifecycleStatus=ACTIVE}, format=XML} - 86	waltz-sample	2020-06-24 22:15:07.959045	admin	86	\N	f	\N	\N	HIGH	\N	ACTIVE	2020-06-24 21:15:07.934186	admin	f	\N
173	43	0	QUARTERLY	EMAIL	Description: PhysicalSpecification{id=43, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892152, by=admin, atTimestamp=2020-06-24 21:15:07.892152}, externalId=ext-34.0, name=credit-intra-day-0.yml, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=34, entityLifecycleStatus=ACTIVE}, format=XML} - 9	waltz-sample	2020-06-24 22:15:07.959045	admin	9	\N	f	\N	\N	VERY_HIGH	\N	ACTIVE	2020-06-24 21:15:07.934209	admin	f	\N
174	44	1	YEARLY	DATABASE_CONNECTION	Description: PhysicalSpecification{id=44, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892165, by=admin, atTimestamp=2020-06-24 21:15:07.892165}, externalId=ext-34.1, name=intra-day-summary-1.md, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=34, entityLifecycleStatus=ACTIVE}, format=XML} - 86	waltz-sample	2020-06-24 22:15:07.959045	admin	86	\N	f	\N	\N	UNKNOWN	\N	ACTIVE	2020-06-24 21:15:07.934244	admin	f	\N
175	44	2	BIANNUALLY	UDP	Description: PhysicalSpecification{id=44, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892165, by=admin, atTimestamp=2020-06-24 21:15:07.892165}, externalId=ext-34.1, name=intra-day-summary-1.md, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=34, entityLifecycleStatus=ACTIVE}, format=XML} - 9	waltz-sample	2020-06-24 22:15:07.959045	admin	9	\N	f	\N	\N	VERY_HIGH	\N	ACTIVE	2020-06-24 21:15:07.934267	admin	f	\N
176	45	1	ON_DEMAND	OTHER	Description: PhysicalSpecification{id=45, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892194, by=admin, atTimestamp=2020-06-24 21:15:07.892194}, externalId=ext-38.0, name=accounting-eod-0.json, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=38, entityLifecycleStatus=ACTIVE}, format=JSON} - 293	waltz-sample	2020-06-24 22:15:07.959045	admin	293	\N	f	\N	\N	MEDIUM	\N	ACTIVE	2020-06-24 21:15:07.934301	admin	f	\N
177	45	-1	YEARLY	FILE_TRANSPORT	Description: PhysicalSpecification{id=45, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892194, by=admin, atTimestamp=2020-06-24 21:15:07.892194}, externalId=ext-38.0, name=accounting-eod-0.json, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=38, entityLifecycleStatus=ACTIVE}, format=JSON} - 102	waltz-sample	2020-06-24 22:15:07.959045	admin	102	\N	f	\N	\N	VERY_HIGH	\N	ACTIVE	2020-06-24 21:15:07.934366	admin	f	\N
178	45	1	REAL_TIME	WEB	Description: PhysicalSpecification{id=45, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892194, by=admin, atTimestamp=2020-06-24 21:15:07.892194}, externalId=ext-38.0, name=accounting-eod-0.json, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=38, entityLifecycleStatus=ACTIVE}, format=JSON} - 182	waltz-sample	2020-06-24 22:15:07.959045	admin	182	\N	f	\N	\N	UNKNOWN	\N	PENDING	2020-06-24 21:15:07.93439	admin	f	\N
179	46	-1	UNKNOWN	UDP	Description: PhysicalSpecification{id=46, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892200, by=admin, atTimestamp=2020-06-24 21:15:07.8922}, externalId=ext-38.1, name=yyymmdd-confirms-1.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=38, entityLifecycleStatus=ACTIVE}, format=DATABASE} - 102	waltz-sample	2020-06-24 22:15:07.959045	admin	102	\N	f	\N	\N	VERY_HIGH	\N	ACTIVE	2020-06-24 21:15:07.934428	admin	f	\N
180	46	0	BIANNUALLY	UNKNOWN	Description: PhysicalSpecification{id=46, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892200, by=admin, atTimestamp=2020-06-24 21:15:07.8922}, externalId=ext-38.1, name=yyymmdd-confirms-1.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=38, entityLifecycleStatus=ACTIVE}, format=DATABASE} - 182	waltz-sample	2020-06-24 22:15:07.959045	admin	182	\N	f	\N	\N	HIGH	\N	PENDING	2020-06-24 21:15:07.93445	admin	f	\N
181	46	0	QUARTERLY	UDP	Description: PhysicalSpecification{id=46, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892200, by=admin, atTimestamp=2020-06-24 21:15:07.8922}, externalId=ext-38.1, name=yyymmdd-confirms-1.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=38, entityLifecycleStatus=ACTIVE}, format=DATABASE} - 293	waltz-sample	2020-06-24 22:15:07.959045	admin	293	\N	f	\N	\N	MEDIUM	\N	ACTIVE	2020-06-24 21:15:07.934472	admin	f	\N
182	47	-1	DAILY	FILE_SHARE	Description: PhysicalSpecification{id=47, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892206, by=admin, atTimestamp=2020-06-24 21:15:07.892206}, externalId=ext-38.2, name=trade-currency-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=38, entityLifecycleStatus=ACTIVE}, format=OTHER} - 102	waltz-sample	2020-06-24 22:15:07.959045	admin	102	\N	f	\N	\N	UNKNOWN	\N	PENDING	2020-06-24 21:15:07.934506	admin	f	\N
183	47	0	UNKNOWN	DATABASE_CONNECTION	Description: PhysicalSpecification{id=47, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892206, by=admin, atTimestamp=2020-06-24 21:15:07.892206}, externalId=ext-38.2, name=trade-currency-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=38, entityLifecycleStatus=ACTIVE}, format=OTHER} - 293	waltz-sample	2020-06-24 22:15:07.959045	admin	293	\N	f	\N	\N	LOW	\N	PENDING	2020-06-24 21:15:07.934529	admin	f	\N
184	47	1	DAILY	DATABASE_CONNECTION	Description: PhysicalSpecification{id=47, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892206, by=admin, atTimestamp=2020-06-24 21:15:07.892206}, externalId=ext-38.2, name=trade-currency-2.bin, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=38, entityLifecycleStatus=ACTIVE}, format=OTHER} - 182	waltz-sample	2020-06-24 22:15:07.959045	admin	182	\N	f	\N	\N	LOW	\N	PENDING	2020-06-24 21:15:07.93455	admin	f	\N
185	48	1	QUARTERLY	EMAIL	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 239	waltz-sample	2020-06-24 22:15:07.959045	admin	239	\N	f	\N	\N	HIGH	\N	ACTIVE	2020-06-24 21:15:07.934586	admin	f	\N
186	48	0	WEEKLY	DATABASE_CONNECTION	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 54	waltz-sample	2020-06-24 22:15:07.959045	admin	54	\N	f	\N	\N	HIGH	\N	PENDING	2020-06-24 21:15:07.934609	admin	f	\N
187	48	-1	UNKNOWN	WEB	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 149	waltz-sample	2020-06-24 22:15:07.959045	admin	149	\N	f	\N	\N	HIGH	\N	PENDING	2020-06-24 21:15:07.93463	admin	f	\N
188	48	-1	BIANNUALLY	WEB	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 406	waltz-sample	2020-06-24 22:15:07.959045	admin	406	\N	f	\N	\N	VERY_HIGH	\N	ACTIVE	2020-06-24 21:15:07.934653	admin	f	\N
189	48	1	QUARTERLY	OTHER	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 389	waltz-sample	2020-06-24 22:15:07.959045	admin	389	\N	f	\N	\N	MEDIUM	\N	ACTIVE	2020-06-24 21:15:07.934686	admin	f	\N
190	48	2	ON_DEMAND	MANUAL	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 7	waltz-sample	2020-06-24 22:15:07.959045	admin	7	\N	f	\N	\N	HIGH	\N	PENDING	2020-06-24 21:15:07.934723	admin	f	\N
191	48	0	INTRA_DAY	FILE_TRANSPORT	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 265	waltz-sample	2020-06-24 22:15:07.959045	admin	265	\N	f	\N	\N	VERY_HIGH	\N	ACTIVE	2020-06-24 21:15:07.934748	admin	f	\N
192	48	-1	UNKNOWN	EMAIL	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 328	waltz-sample	2020-06-24 22:15:07.959045	admin	328	\N	f	\N	\N	VERY_HIGH	\N	ACTIVE	2020-06-24 21:15:07.934769	admin	f	\N
193	48	1	REAL_TIME	MESSAGING	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 187	waltz-sample	2020-06-24 22:15:07.959045	admin	187	\N	f	\N	\N	UNKNOWN	\N	PENDING	2020-06-24 21:15:07.934797	admin	f	\N
194	48	1	DAILY	EMAIL	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 175	waltz-sample	2020-06-24 22:15:07.959045	admin	175	\N	f	\N	\N	LOW	\N	ACTIVE	2020-06-24 21:15:07.934817	admin	f	\N
195	48	1	BIANNUALLY	RPC	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 245	waltz-sample	2020-06-24 22:15:07.959045	admin	245	\N	f	\N	\N	LOW	\N	ACTIVE	2020-06-24 21:15:07.934841	admin	f	\N
196	48	1	BIANNUALLY	FILE_TRANSPORT	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 372	waltz-sample	2020-06-24 22:15:07.959045	admin	372	\N	f	\N	\N	VERY_HIGH	\N	ACTIVE	2020-06-24 21:15:07.934863	admin	f	\N
197	48	0	MONTHLY	FILE_TRANSPORT	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 264	waltz-sample	2020-06-24 22:15:07.959045	admin	264	\N	f	\N	\N	MEDIUM	\N	PENDING	2020-06-24 21:15:07.934885	admin	f	\N
198	48	1	BIANNUALLY	FILE_SHARE	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 68	waltz-sample	2020-06-24 22:15:07.959045	admin	68	\N	f	\N	\N	NONE	\N	ACTIVE	2020-06-24 21:15:07.934917	admin	f	\N
199	48	1	QUARTERLY	UNKNOWN	Description: PhysicalSpecification{id=48, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892214, by=admin, atTimestamp=2020-06-24 21:15:07.892214}, externalId=ext-39.0, name=debit-credit-0.xls, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=BINARY} - 22	waltz-sample	2020-06-24 22:15:07.959045	admin	22	\N	f	\N	\N	MEDIUM	\N	PENDING	2020-06-24 21:15:07.934952	admin	f	\N
200	49	1	INTRA_DAY	FILE_TRANSPORT	Description: PhysicalSpecification{id=49, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892220, by=admin, atTimestamp=2020-06-24 21:15:07.89222}, externalId=ext-39.1, name=daily-agg-1.rtf, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=OTHER} - 54	waltz-sample	2020-06-24 22:15:07.959045	admin	54	\N	f	\N	\N	MEDIUM	\N	PENDING	2020-06-24 21:15:07.935012	admin	f	\N
201	49	1	REAL_TIME	FILE_TRANSPORT	Description: PhysicalSpecification{id=49, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892220, by=admin, atTimestamp=2020-06-24 21:15:07.89222}, externalId=ext-39.1, name=daily-agg-1.rtf, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=OTHER} - 22	waltz-sample	2020-06-24 22:15:07.959045	admin	22	\N	f	\N	\N	HIGH	\N	ACTIVE	2020-06-24 21:15:07.935049	admin	f	\N
202	49	1	MONTHLY	RPC	Description: PhysicalSpecification{id=49, isRemoved=false, created=UserTimestamp{at=2020-06-24T21:15:07.892220, by=admin, atTimestamp=2020-06-24 21:15:07.89222}, externalId=ext-39.1, name=daily-agg-1.rtf, provenance=waltz-sample, lastUpdatedAt=2020-06-24T22:15:07.896988, lastUpdatedBy=admin, owningEntity=EntityReference{kind=APPLICATION, id=39, entityLifecycleStatus=ACTIVE}, format=OTHER} - 265	waltz-sample	2020-06-24 22:15:07.959045	admin	265	\N	f	\N	\N	UNKNOWN	\N	ACTIVE	2020-06-24 21:15:07.935085	admin	f	\N
