418	SOURCE	SERVER	7128	Test data	2020-06-24 21:15:08.060507	admin	waltz-sample
418	TARGET	SERVER	927	Test data	2020-06-24 21:15:08.060513	admin	waltz-sample
429	SOURCE	SERVER	3149	Test data	2020-06-24 21:15:08.060534	admin	waltz-sample
434	SOURCE	SERVER	3344	Test data	2020-06-24 21:15:08.060548	admin	waltz-sample
434	TARGET	SERVER	838	Test data	2020-06-24 21:15:08.060552	admin	waltz-sample
436	SOURCE	SERVER	3190	Test data	2020-06-24 21:15:08.06056	admin	waltz-sample
436	TARGET	SERVER	5280	Test data	2020-06-24 21:15:08.060563	admin	waltz-sample
442	SOURCE	SERVER	5281	Test data	2020-06-24 21:15:08.060575	admin	waltz-sample
442	TARGET	SERVER	8728	Test data	2020-06-24 21:15:08.060991	admin	waltz-sample
444	SOURCE	SERVER	4424	Test data	2020-06-24 21:15:08.061004	admin	waltz-sample
444	TARGET	SERVER	3008	Test data	2020-06-24 21:15:08.061007	admin	waltz-sample
445	SOURCE	SERVER	2906	Test data	2020-06-24 21:15:08.061015	admin	waltz-sample
445	TARGET	SERVER	3841	Test data	2020-06-24 21:15:08.061431	admin	waltz-sample
447	SOURCE	SERVER	2684	Test data	2020-06-24 21:15:08.061444	admin	waltz-sample
449	SOURCE	SERVER	590	Test data	2020-06-24 21:15:08.061866	admin	waltz-sample
449	TARGET	SERVER	4815	Test data	2020-06-24 21:15:08.061871	admin	waltz-sample
451	SOURCE	SERVER	3080	Test data	2020-06-24 21:15:08.062295	admin	waltz-sample
451	TARGET	SERVER	8346	Test data	2020-06-24 21:15:08.0623	admin	waltz-sample
452	SOURCE	SERVER	9314	Test data	2020-06-24 21:15:08.062313	admin	waltz-sample
452	TARGET	SERVER	8543	Test data	2020-06-24 21:15:08.062317	admin	waltz-sample
454	TARGET	SERVER	2647	Test data	2020-06-24 21:15:08.06235	admin	waltz-sample
455	SOURCE	SERVER	6838	Test data	2020-06-24 21:15:08.062357	admin	waltz-sample
457	SOURCE	SERVER	8510	Test data	2020-06-24 21:15:08.062365	admin	waltz-sample
457	TARGET	SERVER	7782	Test data	2020-06-24 21:15:08.062369	admin	waltz-sample
458	SOURCE	SERVER	8408	Test data	2020-06-24 21:15:08.062376	admin	waltz-sample
458	TARGET	SERVER	8477	Test data	2020-06-24 21:15:08.062389	admin	waltz-sample
460	SOURCE	SERVER	6681	Test data	2020-06-24 21:15:08.062398	admin	waltz-sample
460	TARGET	SERVER	4199	Test data	2020-06-24 21:15:08.062817	admin	waltz-sample
461	SOURCE	SERVER	854	Test data	2020-06-24 21:15:08.063156	admin	waltz-sample
461	TARGET	SERVER	1385	Test data	2020-06-24 21:15:08.063162	admin	waltz-sample
462	SOURCE	SERVER	6618	Test data	2020-06-24 21:15:08.063184	admin	waltz-sample
462	TARGET	SERVER	8858	Test data	2020-06-24 21:15:08.063189	admin	waltz-sample
464	SOURCE	SERVER	2701	Test data	2020-06-24 21:15:08.063198	admin	waltz-sample
464	TARGET	SERVER	8649	Test data	2020-06-24 21:15:08.063201	admin	waltz-sample
465	SOURCE	SERVER	8938	Test data	2020-06-24 21:15:08.063677	admin	waltz-sample
465	TARGET	SERVER	3756	Test data	2020-06-24 21:15:08.063683	admin	waltz-sample
468	TARGET	SERVER	5938	Test data	2020-06-24 21:15:08.063695	admin	waltz-sample
469	SOURCE	SERVER	4460	Test data	2020-06-24 21:15:08.063702	admin	waltz-sample
469	TARGET	SERVER	9493	Test data	2020-06-24 21:15:08.063705	admin	waltz-sample
471	SOURCE	SERVER	5710	Test data	2020-06-24 21:15:08.063712	admin	waltz-sample
473	SOURCE	SERVER	756	Test data	2020-06-24 21:15:08.063719	admin	waltz-sample
473	TARGET	SERVER	8881	Test data	2020-06-24 21:15:08.063723	admin	waltz-sample
474	TARGET	SERVER	103	Test data	2020-06-24 21:15:08.06373	admin	waltz-sample
475	SOURCE	SERVER	2708	Test data	2020-06-24 21:15:08.063745	admin	waltz-sample
476	SOURCE	SERVER	5136	Test data	2020-06-24 21:15:08.063753	admin	waltz-sample
480	SOURCE	SERVER	7098	Test data	2020-06-24 21:15:08.063762	admin	waltz-sample
480	TARGET	SERVER	4921	Test data	2020-06-24 21:15:08.063766	admin	waltz-sample
481	SOURCE	SERVER	7431	Test data	2020-06-24 21:15:08.063772	admin	waltz-sample
481	TARGET	SERVER	2941	Test data	2020-06-24 21:15:08.064264	admin	waltz-sample
482	SOURCE	SERVER	3725	Test data	2020-06-24 21:15:08.064277	admin	waltz-sample
482	TARGET	SERVER	2215	Test data	2020-06-24 21:15:08.064281	admin	waltz-sample
485	SOURCE	SERVER	843	Test data	2020-06-24 21:15:08.06429	admin	waltz-sample
485	TARGET	SERVER	9539	Test data	2020-06-24 21:15:08.064293	admin	waltz-sample
487	SOURCE	SERVER	9160	Test data	2020-06-24 21:15:08.064767	admin	waltz-sample
487	TARGET	SERVER	6766	Test data	2020-06-24 21:15:08.06478	admin	waltz-sample
491	TARGET	SERVER	1334	Test data	2020-06-24 21:15:08.064808	admin	waltz-sample
494	SOURCE	SERVER	3888	Test data	2020-06-24 21:15:08.065286	admin	waltz-sample
494	TARGET	SERVER	4240	Test data	2020-06-24 21:15:08.065291	admin	waltz-sample
495	SOURCE	SERVER	7944	Test data	2020-06-24 21:15:08.0653	admin	waltz-sample
497	SOURCE	SERVER	246	Test data	2020-06-24 21:15:08.065308	admin	waltz-sample
498	SOURCE	SERVER	1975	Test data	2020-06-24 21:15:08.065314	admin	waltz-sample
498	TARGET	SERVER	4055	Test data	2020-06-24 21:15:08.065318	admin	waltz-sample
500	TARGET	SERVER	1895	Test data	2020-06-24 21:15:08.065325	admin	waltz-sample
502	SOURCE	SERVER	242	Test data	2020-06-24 21:15:08.065334	admin	waltz-sample
502	TARGET	SERVER	5323	Test data	2020-06-24 21:15:08.065802	admin	waltz-sample
504	TARGET	SERVER	4760	Test data	2020-06-24 21:15:08.065813	admin	waltz-sample
505	SOURCE	SERVER	1296	Test data	2020-06-24 21:15:08.06582	admin	waltz-sample
505	TARGET	SERVER	6477	Test data	2020-06-24 21:15:08.065823	admin	waltz-sample
506	SOURCE	SERVER	4962	Test data	2020-06-24 21:15:08.065838	admin	waltz-sample
506	TARGET	SERVER	1519	Test data	2020-06-24 21:15:08.065842	admin	waltz-sample
509	SOURCE	SERVER	1177	Test data	2020-06-24 21:15:08.065851	admin	waltz-sample
510	SOURCE	SERVER	1976	Test data	2020-06-24 21:15:08.065857	admin	waltz-sample
511	SOURCE	SERVER	5621	Test data	2020-06-24 21:15:08.066329	admin	waltz-sample
511	TARGET	SERVER	1577	Test data	2020-06-24 21:15:08.066334	admin	waltz-sample
512	TARGET	SERVER	1019	Test data	2020-06-24 21:15:08.066344	admin	waltz-sample
513	SOURCE	SERVER	7995	Test data	2020-06-24 21:15:08.066364	admin	waltz-sample
516	SOURCE	SERVER	8769	Test data	2020-06-24 21:15:08.066374	admin	waltz-sample
516	TARGET	SERVER	2618	Test data	2020-06-24 21:15:08.066843	admin	waltz-sample
518	SOURCE	SERVER	2973	Test data	2020-06-24 21:15:08.066866	admin	waltz-sample
518	TARGET	SERVER	1174	Test data	2020-06-24 21:15:08.06687	admin	waltz-sample
519	SOURCE	SERVER	242	Test data	2020-06-24 21:15:08.066876	admin	waltz-sample
519	TARGET	SERVER	4807	Test data	2020-06-24 21:15:08.06688	admin	waltz-sample
526	TARGET	SERVER	8548	Test data	2020-06-24 21:15:08.066891	admin	waltz-sample
528	SOURCE	SERVER	8764	Test data	2020-06-24 21:15:08.066897	admin	waltz-sample
530	SOURCE	SERVER	8713	Test data	2020-06-24 21:15:08.066904	admin	waltz-sample
530	TARGET	SERVER	9867	Test data	2020-06-24 21:15:08.066908	admin	waltz-sample
533	SOURCE	SERVER	4515	Test data	2020-06-24 21:15:08.066916	admin	waltz-sample
533	TARGET	SERVER	2477	Test data	2020-06-24 21:15:08.066919	admin	waltz-sample
535	SOURCE	SERVER	2313	Test data	2020-06-24 21:15:08.066926	admin	waltz-sample
535	TARGET	SERVER	2937	Test data	2020-06-24 21:15:08.066929	admin	waltz-sample
536	SOURCE	SERVER	5662	Test data	2020-06-24 21:15:08.066935	admin	waltz-sample
539	SOURCE	SERVER	242	Test data	2020-06-24 21:15:08.066945	admin	waltz-sample
539	TARGET	SERVER	8530	Test data	2020-06-24 21:15:08.066948	admin	waltz-sample
541	SOURCE	SERVER	9560	Test data	2020-06-24 21:15:08.066955	admin	waltz-sample
541	TARGET	SERVER	1240	Test data	2020-06-24 21:15:08.066958	admin	waltz-sample
542	TARGET	SERVER	7991	Test data	2020-06-24 21:15:08.066965	admin	waltz-sample
546	SOURCE	SERVER	4197	Test data	2020-06-24 21:15:08.066973	admin	waltz-sample
546	TARGET	SERVER	4864	Test data	2020-06-24 21:15:08.066976	admin	waltz-sample
548	SOURCE	SERVER	7944	Test data	2020-06-24 21:15:08.066984	admin	waltz-sample
548	TARGET	SERVER	6766	Test data	2020-06-24 21:15:08.066988	admin	waltz-sample
551	SOURCE	SERVER	4962	Test data	2020-06-24 21:15:08.066995	admin	waltz-sample
551	TARGET	SERVER	545	Test data	2020-06-24 21:15:08.066999	admin	waltz-sample
552	SOURCE	SERVER	1766	Test data	2020-06-24 21:15:08.067005	admin	waltz-sample
552	TARGET	SERVER	8855	Test data	2020-06-24 21:15:08.067009	admin	waltz-sample
555	SOURCE	SERVER	6345	Test data	2020-06-24 21:15:08.067016	admin	waltz-sample
555	TARGET	SERVER	2906	Test data	2020-06-24 21:15:08.06702	admin	waltz-sample
558	SOURCE	SERVER	5173	Test data	2020-06-24 21:15:08.067027	admin	waltz-sample
558	TARGET	SERVER	9530	Test data	2020-06-24 21:15:08.067031	admin	waltz-sample
559	SOURCE	SERVER	4976	Test data	2020-06-24 21:15:08.067036	admin	waltz-sample
559	TARGET	SERVER	2774	Test data	2020-06-24 21:15:08.06704	admin	waltz-sample
562	SOURCE	SERVER	3280	Test data	2020-06-24 21:15:08.067047	admin	waltz-sample
567	SOURCE	SERVER	8755	Test data	2020-06-24 21:15:08.067521	admin	waltz-sample
567	TARGET	SERVER	3397	Test data	2020-06-24 21:15:08.067527	admin	waltz-sample
568	SOURCE	SERVER	4454	Test data	2020-06-24 21:15:08.068015	admin	waltz-sample
568	TARGET	SERVER	5504	Test data	2020-06-24 21:15:08.068021	admin	waltz-sample
571	SOURCE	SERVER	8483	Test data	2020-06-24 21:15:08.068638	admin	waltz-sample
571	TARGET	SERVER	741	Test data	2020-06-24 21:15:08.06865	admin	waltz-sample
575	SOURCE	SERVER	3725	Test data	2020-06-24 21:15:08.068711	admin	waltz-sample
576	SOURCE	SERVER	6361	Test data	2020-06-24 21:15:08.068726	admin	waltz-sample
576	TARGET	SERVER	1711	Test data	2020-06-24 21:15:08.06874	admin	waltz-sample
577	TARGET	SERVER	25	Test data	2020-06-24 21:15:08.069339	admin	waltz-sample
578	SOURCE	SERVER	7222	Test data	2020-06-24 21:15:08.069356	admin	waltz-sample
580	SOURCE	SERVER	9015	Test data	2020-06-24 21:15:08.069365	admin	waltz-sample
580	TARGET	SERVER	8050	Test data	2020-06-24 21:15:08.06937	admin	waltz-sample
581	SOURCE	SERVER	392	Test data	2020-06-24 21:15:08.069851	admin	waltz-sample
581	TARGET	SERVER	7850	Test data	2020-06-24 21:15:08.069857	admin	waltz-sample
585	SOURCE	SERVER	461	Test data	2020-06-24 21:15:08.069869	admin	waltz-sample
585	TARGET	SERVER	4723	Test data	2020-06-24 21:15:08.069873	admin	waltz-sample
586	SOURCE	SERVER	7123	Test data	2020-06-24 21:15:08.069882	admin	waltz-sample
586	TARGET	SERVER	2476	Test data	2020-06-24 21:15:08.069885	admin	waltz-sample
587	TARGET	SERVER	545	Test data	2020-06-24 21:15:08.069891	admin	waltz-sample
588	SOURCE	SERVER	4515	Test data	2020-06-24 21:15:08.069897	admin	waltz-sample
591	SOURCE	SERVER	230	Test data	2020-06-24 21:15:08.069904	admin	waltz-sample
591	TARGET	SERVER	165	Test data	2020-06-24 21:15:08.069907	admin	waltz-sample
594	TARGET	SERVER	1581	Test data	2020-06-24 21:15:08.069915	admin	waltz-sample
596	SOURCE	SERVER	4905	Test data	2020-06-24 21:15:08.069921	admin	waltz-sample
596	TARGET	SERVER	2269	Test data	2020-06-24 21:15:08.069925	admin	waltz-sample
597	SOURCE	SERVER	7509	Test data	2020-06-24 21:15:08.069932	admin	waltz-sample
603	TARGET	SERVER	8867	Test data	2020-06-24 21:15:08.069942	admin	waltz-sample
604	SOURCE	SERVER	3468	Test data	2020-06-24 21:15:08.069947	admin	waltz-sample
604	TARGET	SERVER	1615	Test data	2020-06-24 21:15:08.06995	admin	waltz-sample
605	SOURCE	SERVER	4896	Test data	2020-06-24 21:15:08.069956	admin	waltz-sample
605	TARGET	SERVER	5108	Test data	2020-06-24 21:15:08.069959	admin	waltz-sample
606	SOURCE	SERVER	7830	Test data	2020-06-24 21:15:08.069965	admin	waltz-sample
606	TARGET	SERVER	4915	Test data	2020-06-24 21:15:08.069968	admin	waltz-sample
607	SOURCE	SERVER	3438	Test data	2020-06-24 21:15:08.069987	admin	waltz-sample
607	TARGET	SERVER	4528	Test data	2020-06-24 21:15:08.06999	admin	waltz-sample
608	SOURCE	SERVER	9108	Test data	2020-06-24 21:15:08.069997	admin	waltz-sample
608	TARGET	SERVER	7776	Test data	2020-06-24 21:15:08.07	admin	waltz-sample
610	TARGET	SERVER	4145	Test data	2020-06-24 21:15:08.070006	admin	waltz-sample
611	SOURCE	SERVER	8376	Test data	2020-06-24 21:15:08.070012	admin	waltz-sample
611	TARGET	SERVER	4632	Test data	2020-06-24 21:15:08.070015	admin	waltz-sample
612	SOURCE	SERVER	6165	Test data	2020-06-24 21:15:08.070022	admin	waltz-sample
612	TARGET	SERVER	4527	Test data	2020-06-24 21:15:08.070026	admin	waltz-sample
\.


