67889	67881	airting	t	airting.1.1.0.3#7	.1.1.0.3#7	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.3	ACTIVE	\N
67890	67881	chewier	t	chewier.1.1.0.3#8	.1.1.0.3#8	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.3	ACTIVE	\N
67891	67881	soundingly	t	soundingly.1.1.0.3#9	.1.1.0.3#9	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.3	ACTIVE	\N
67892	67856	dowable	t	dowable.1.1.0.4	.1.1.0.4	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0	ACTIVE	\N
67893	67892	hoardings	t	hoardings.1.1.0.4#0	.1.1.0.4#0	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.4	ACTIVE	\N
67894	67892	annexes	t	annexes.1.1.0.4#1	.1.1.0.4#1	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.4	ACTIVE	\N
67895	67892	papinachois	t	papinachois.1.1.0.4#2	.1.1.0.4#2	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.4	ACTIVE	\N
67896	67892	bodied	t	bodied.1.1.0.4#3	.1.1.0.4#3	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.4	ACTIVE	\N
67897	67892	optometrists	t	optometrists.1.1.0.4#4	.1.1.0.4#4	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.4	ACTIVE	\N
67898	67892	tsuba	t	tsuba.1.1.0.4#5	.1.1.0.4#5	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.4	ACTIVE	\N
67899	67892	dorcatherium	t	dorcatherium.1.1.0.4#6	.1.1.0.4#6	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.4	ACTIVE	\N
67900	67892	washerman	t	washerman.1.1.0.4#7	.1.1.0.4#7	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.4	ACTIVE	\N
67901	67892	cardiorrhexis	t	cardiorrhexis.1.1.0.4#8	.1.1.0.4#8	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.4	ACTIVE	\N
67902	67892	rhynchonelloid	t	rhynchonelloid.1.1.0.4#9	.1.1.0.4#9	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0.4	ACTIVE	\N
67903	67856	simiesque	t	simiesque.1.1.0.5	.1.1.0.5	2022-09-13 17:20:46.523	admin	stress	7	.1.1.0	ACTIVE	\N
67904	67903	duncifying	t	duncifying.1.1.0.5#0	.1.1.0.5#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.0.5	ACTIVE	\N
67905	67903	coagulated	t	coagulated.1.1.0.5#1	.1.1.0.5#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.0.5	ACTIVE	\N
67906	67903	mismeasured	t	mismeasured.1.1.0.5#2	.1.1.0.5#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.0.5	ACTIVE	\N
67907	67903	discorrespondent	t	discorrespondent.1.1.0.5#3	.1.1.0.5#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.0.5	ACTIVE	\N
67908	67903	rottan	t	rottan.1.1.0.5#4	.1.1.0.5#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.0.5	ACTIVE	\N
67909	67903	veniremen	t	veniremen.1.1.0.5#5	.1.1.0.5#5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.0.5	ACTIVE	\N
67910	67903	rewear	t	rewear.1.1.0.5#6	.1.1.0.5#6	2022-09-13 17:20:46.524	admin	stress	7	.1.1.0.5	ACTIVE	\N
67911	67855	demonstrativeness	t	demonstrativeness.1.1.1	.1.1.1	2022-09-13 17:20:46.524	admin	stress	7	.1.1	ACTIVE	\N
67912	67911	shakoes	t	shakoes.1.1.1.0	.1.1.1.0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1	ACTIVE	\N
67913	67912	gride	t	gride.1.1.1.0#0	.1.1.1.0#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.0	ACTIVE	\N
67914	67912	joubert	t	joubert.1.1.1.0#1	.1.1.1.0#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.0	ACTIVE	\N
67915	67912	scopola	t	scopola.1.1.1.0#2	.1.1.1.0#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.0	ACTIVE	\N
67916	67912	versifiable	t	versifiable.1.1.1.0#3	.1.1.1.0#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.0	ACTIVE	\N
67917	67912	benson	t	benson.1.1.1.0#4	.1.1.1.0#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.0	ACTIVE	\N
67918	67911	cheskeys	t	cheskeys.1.1.1.1	.1.1.1.1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1	ACTIVE	\N
67919	67918	overdignify	t	overdignify.1.1.1.1#0	.1.1.1.1#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.1	ACTIVE	\N
67920	67918	calamining	t	calamining.1.1.1.1#1	.1.1.1.1#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.1	ACTIVE	\N
67921	67918	fluorins	t	fluorins.1.1.1.1#2	.1.1.1.1#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.1	ACTIVE	\N
67922	67918	tablinum	t	tablinum.1.1.1.1#3	.1.1.1.1#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.1	ACTIVE	\N
67923	67918	benignities	t	benignities.1.1.1.1#4	.1.1.1.1#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.1	ACTIVE	\N
67924	67918	ovalization	t	ovalization.1.1.1.1#5	.1.1.1.1#5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.1	ACTIVE	\N
67925	67918	cooperatively	t	cooperatively.1.1.1.1#6	.1.1.1.1#6	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.1	ACTIVE	\N
67926	67918	caserio	t	caserio.1.1.1.1#7	.1.1.1.1#7	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.1	ACTIVE	\N
67927	67918	enterocleisis	t	enterocleisis.1.1.1.1#8	.1.1.1.1#8	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.1	ACTIVE	\N
67928	67911	pyretogenetic	t	pyretogenetic.1.1.1.2	.1.1.1.2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1	ACTIVE	\N
67929	67928	actinophrys	t	actinophrys.1.1.1.2#0	.1.1.1.2#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.2	ACTIVE	\N
67930	67928	dullardism	t	dullardism.1.1.1.2#1	.1.1.1.2#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.2	ACTIVE	\N
67931	67928	fluently	t	fluently.1.1.1.2#2	.1.1.1.2#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.2	ACTIVE	\N
67932	67928	nonprivileged	t	nonprivileged.1.1.1.2#3	.1.1.1.2#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.2	ACTIVE	\N
67933	67928	bepraiser	t	bepraiser.1.1.1.2#4	.1.1.1.2#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.2	ACTIVE	\N
67934	67911	luteofuscescent	t	luteofuscescent.1.1.1.3	.1.1.1.3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1	ACTIVE	\N
67935	67934	unexpressiveness	t	unexpressiveness.1.1.1.3#0	.1.1.1.3#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.3	ACTIVE	\N
67936	67934	overdominance	t	overdominance.1.1.1.3#1	.1.1.1.3#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.3	ACTIVE	\N
67937	67934	preferral	t	preferral.1.1.1.3#2	.1.1.1.3#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.3	ACTIVE	\N
67938	67911	semimonthly	t	semimonthly.1.1.1.4	.1.1.1.4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1	ACTIVE	\N
67939	67938	maleability	t	maleability.1.1.1.4#0	.1.1.1.4#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.4	ACTIVE	\N
67940	67938	earlship	t	earlship.1.1.1.4#1	.1.1.1.4#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.4	ACTIVE	\N
67941	67938	tickler	t	tickler.1.1.1.4#2	.1.1.1.4#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.4	ACTIVE	\N
67942	67938	flexural	t	flexural.1.1.1.4#3	.1.1.1.4#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.4	ACTIVE	\N
67943	67938	shakerag	t	shakerag.1.1.1.4#4	.1.1.1.4#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.4	ACTIVE	\N
67944	67938	distinguishes	t	distinguishes.1.1.1.4#5	.1.1.1.4#5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.4	ACTIVE	\N
67945	67938	slate	t	slate.1.1.1.4#6	.1.1.1.4#6	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.4	ACTIVE	\N
67946	67938	overwildly	t	overwildly.1.1.1.4#7	.1.1.1.4#7	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.4	ACTIVE	\N
67947	67938	dalteen	t	dalteen.1.1.1.4#8	.1.1.1.4#8	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.4	ACTIVE	\N
67948	67938	brigittine	t	brigittine.1.1.1.4#9	.1.1.1.4#9	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.4	ACTIVE	\N
67949	67911	overlactating	t	overlactating.1.1.1.5	.1.1.1.5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1	ACTIVE	\N
67950	67949	landowner	t	landowner.1.1.1.5#0	.1.1.1.5#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.5	ACTIVE	\N
67951	67949	cyllosis	t	cyllosis.1.1.1.5#1	.1.1.1.5#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.5	ACTIVE	\N
67952	67949	preresemblance	t	preresemblance.1.1.1.5#2	.1.1.1.5#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.5	ACTIVE	\N
67953	67911	bolshevistic	t	bolshevistic.1.1.1.6	.1.1.1.6	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1	ACTIVE	\N
67954	67953	texture	t	texture.1.1.1.6#0	.1.1.1.6#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.6	ACTIVE	\N
67955	67953	shortages	t	shortages.1.1.1.6#1	.1.1.1.6#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.6	ACTIVE	\N
67956	67953	inutilized	t	inutilized.1.1.1.6#2	.1.1.1.6#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.6	ACTIVE	\N
67957	67953	darshan	t	darshan.1.1.1.6#3	.1.1.1.6#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.6	ACTIVE	\N
67958	67953	contravindication	t	contravindication.1.1.1.6#4	.1.1.1.6#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.6	ACTIVE	\N
67959	67953	untwisting	t	untwisting.1.1.1.6#5	.1.1.1.6#5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.6	ACTIVE	\N
67960	67953	outshoving	t	outshoving.1.1.1.6#6	.1.1.1.6#6	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.6	ACTIVE	\N
67961	67953	mesothoraces	t	mesothoraces.1.1.1.6#7	.1.1.1.6#7	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.6	ACTIVE	\N
67962	67911	stenting	t	stenting.1.1.1.7	.1.1.1.7	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1	ACTIVE	\N
67963	67962	episyllogism	t	episyllogism.1.1.1.7#0	.1.1.1.7#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.7	ACTIVE	\N
67964	67962	unporous	t	unporous.1.1.1.7#1	.1.1.1.7#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.7	ACTIVE	\N
67965	67962	overservile	t	overservile.1.1.1.7#2	.1.1.1.7#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.7	ACTIVE	\N
67966	67962	unigravida	t	unigravida.1.1.1.7#3	.1.1.1.7#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.7	ACTIVE	\N
67967	67962	blowing	t	blowing.1.1.1.7#4	.1.1.1.7#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.7	ACTIVE	\N
67968	67962	sedition	t	sedition.1.1.1.7#5	.1.1.1.7#5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.7	ACTIVE	\N
67969	67962	content	t	content.1.1.1.7#6	.1.1.1.7#6	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.7	ACTIVE	\N
67970	67962	dendriform	t	dendriform.1.1.1.7#7	.1.1.1.7#7	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.7	ACTIVE	\N
67971	67962	primogenitary	t	primogenitary.1.1.1.7#8	.1.1.1.7#8	2022-09-13 17:20:46.524	admin	stress	7	.1.1.1.7	ACTIVE	\N
67972	67855	alginuresis	t	alginuresis.1.1.2	.1.1.2	2022-09-13 17:20:46.524	admin	stress	7	.1.1	ACTIVE	\N
67973	67972	iof	t	iof.1.1.2.0	.1.1.2.0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2	ACTIVE	\N
67974	67973	unvenial	t	unvenial.1.1.2.0#0	.1.1.2.0#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.0	ACTIVE	\N
67975	67973	spak	t	spak.1.1.2.0#1	.1.1.2.0#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.0	ACTIVE	\N
67976	67973	spermosphere	t	spermosphere.1.1.2.0#2	.1.1.2.0#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.0	ACTIVE	\N
67977	67973	ombrometer	t	ombrometer.1.1.2.0#3	.1.1.2.0#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.0	ACTIVE	\N
67978	67972	usualness	t	usualness.1.1.2.1	.1.1.2.1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2	ACTIVE	\N
67979	67978	recolouration	t	recolouration.1.1.2.1#0	.1.1.2.1#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.1	ACTIVE	\N
67980	67978	polydispersity	t	polydispersity.1.1.2.1#1	.1.1.2.1#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.1	ACTIVE	\N
67981	67978	monocondyla	t	monocondyla.1.1.2.1#2	.1.1.2.1#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.1	ACTIVE	\N
67982	67978	unpillaged	t	unpillaged.1.1.2.1#3	.1.1.2.1#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.1	ACTIVE	\N
67983	67972	fulfullment	t	fulfullment.1.1.2.2	.1.1.2.2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2	ACTIVE	\N
67984	67983	anatinacea	t	anatinacea.1.1.2.2#0	.1.1.2.2#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.2	ACTIVE	\N
67985	67983	gridded	t	gridded.1.1.2.2#1	.1.1.2.2#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.2	ACTIVE	\N
67986	67983	knave	t	knave.1.1.2.2#2	.1.1.2.2#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.2	ACTIVE	\N
67987	67983	pantographically	t	pantographically.1.1.2.2#3	.1.1.2.2#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.2	ACTIVE	\N
67988	67983	cutdowns	t	cutdowns.1.1.2.2#4	.1.1.2.2#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.2	ACTIVE	\N
67989	67983	poliomyelitic	t	poliomyelitic.1.1.2.2#5	.1.1.2.2#5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.2	ACTIVE	\N
67990	67983	enarthrodia	t	enarthrodia.1.1.2.2#6	.1.1.2.2#6	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.2	ACTIVE	\N
67991	67983	berattle	t	berattle.1.1.2.2#7	.1.1.2.2#7	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.2	ACTIVE	\N
67992	67983	supereffective	t	supereffective.1.1.2.2#8	.1.1.2.2#8	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.2	ACTIVE	\N
67993	67983	songcraft	t	songcraft.1.1.2.2#9	.1.1.2.2#9	2022-09-13 17:20:46.524	admin	stress	7	.1.1.2.2	ACTIVE	\N
67994	67855	fabular	t	fabular.1.1.3	.1.1.3	2022-09-13 17:20:46.524	admin	stress	7	.1.1	ACTIVE	\N
67995	67994	meristele	t	meristele.1.1.3.0	.1.1.3.0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3	ACTIVE	\N
67996	67995	nonornamental	t	nonornamental.1.1.3.0#0	.1.1.3.0#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.0	ACTIVE	\N
67997	67995	paedotrophic	t	paedotrophic.1.1.3.0#1	.1.1.3.0#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.0	ACTIVE	\N
67998	67995	titmen	t	titmen.1.1.3.0#2	.1.1.3.0#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.0	ACTIVE	\N
67999	67995	overhaste	t	overhaste.1.1.3.0#3	.1.1.3.0#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.0	ACTIVE	\N
68000	67995	coagulant	t	coagulant.1.1.3.0#4	.1.1.3.0#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.0	ACTIVE	\N
68001	67995	epitheliums	t	epitheliums.1.1.3.0#5	.1.1.3.0#5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.0	ACTIVE	\N
68002	67994	retractions	t	retractions.1.1.3.1	.1.1.3.1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3	ACTIVE	\N
68003	68002	volplane	t	volplane.1.1.3.1#0	.1.1.3.1#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.1	ACTIVE	\N
68004	68002	unenriching	t	unenriching.1.1.3.1#1	.1.1.3.1#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.1	ACTIVE	\N
69741	69722	bazar	t	bazar.2.2.2.2	.2.2.2.2	2022-09-13 17:20:46.534	admin	stress	7	.2.2.2	ACTIVE	\N
68005	68002	tabatiere	t	tabatiere.1.1.3.1#2	.1.1.3.1#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.1	ACTIVE	\N
68006	68002	wrying	t	wrying.1.1.3.1#3	.1.1.3.1#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.1	ACTIVE	\N
68007	68002	undergore	t	undergore.1.1.3.1#4	.1.1.3.1#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.1	ACTIVE	\N
68008	67994	trickment	t	trickment.1.1.3.2	.1.1.3.2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3	ACTIVE	\N
68009	68008	parapeted	t	parapeted.1.1.3.2#0	.1.1.3.2#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.2	ACTIVE	\N
68010	68008	pulmonifer	t	pulmonifer.1.1.3.2#1	.1.1.3.2#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.2	ACTIVE	\N
68011	68008	canap	t	canap.1.1.3.2#2	.1.1.3.2#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.2	ACTIVE	\N
68012	68008	sulfury	t	sulfury.1.1.3.2#3	.1.1.3.2#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.2	ACTIVE	\N
68013	68008	immund	t	immund.1.1.3.2#4	.1.1.3.2#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.2	ACTIVE	\N
68014	68008	preblooming	t	preblooming.1.1.3.2#5	.1.1.3.2#5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.2	ACTIVE	\N
68015	68008	embusk	t	embusk.1.1.3.2#6	.1.1.3.2#6	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.2	ACTIVE	\N
68016	68008	roughishly	t	roughishly.1.1.3.2#7	.1.1.3.2#7	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.2	ACTIVE	\N
68017	68008	simoom	t	simoom.1.1.3.2#8	.1.1.3.2#8	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.2	ACTIVE	\N
68018	68008	surfed	t	surfed.1.1.3.2#9	.1.1.3.2#9	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.2	ACTIVE	\N
68019	67994	filigera	t	filigera.1.1.3.3	.1.1.3.3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3	ACTIVE	\N
68020	68019	buchloe	t	buchloe.1.1.3.3#0	.1.1.3.3#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.3	ACTIVE	\N
68021	68019	vetus	t	vetus.1.1.3.3#1	.1.1.3.3#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.3	ACTIVE	\N
68022	68019	androgenetic	t	androgenetic.1.1.3.3#2	.1.1.3.3#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.3	ACTIVE	\N
68023	68019	unprovably	t	unprovably.1.1.3.3#3	.1.1.3.3#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.3	ACTIVE	\N
68024	68019	dorsoventrad	t	dorsoventrad.1.1.3.3#4	.1.1.3.3#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.3	ACTIVE	\N
68025	68019	peripatus	t	peripatus.1.1.3.3#5	.1.1.3.3#5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.3	ACTIVE	\N
68026	68019	palletize	t	palletize.1.1.3.3#6	.1.1.3.3#6	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.3	ACTIVE	\N
68027	68019	paular	t	paular.1.1.3.3#7	.1.1.3.3#7	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.3	ACTIVE	\N
68028	67994	uniphase	t	uniphase.1.1.3.4	.1.1.3.4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3	ACTIVE	\N
68029	68028	glyptal	t	glyptal.1.1.3.4#0	.1.1.3.4#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.4	ACTIVE	\N
68030	68028	rollbar	t	rollbar.1.1.3.4#1	.1.1.3.4#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.4	ACTIVE	\N
68031	68028	haemostasis	t	haemostasis.1.1.3.4#2	.1.1.3.4#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.4	ACTIVE	\N
68032	68028	undiademed	t	undiademed.1.1.3.4#3	.1.1.3.4#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.4	ACTIVE	\N
68033	68028	formalizable	t	formalizable.1.1.3.4#4	.1.1.3.4#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.4	ACTIVE	\N
68034	68028	subepochs	t	subepochs.1.1.3.4#5	.1.1.3.4#5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.4	ACTIVE	\N
68035	67994	secularize	t	secularize.1.1.3.5	.1.1.3.5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3	ACTIVE	\N
68036	68035	unharmonious	t	unharmonious.1.1.3.5#0	.1.1.3.5#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.5	ACTIVE	\N
68037	68035	sleeken	t	sleeken.1.1.3.5#1	.1.1.3.5#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.5	ACTIVE	\N
68038	68035	liv	t	liv.1.1.3.5#2	.1.1.3.5#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.5	ACTIVE	\N
68039	68035	crepidomata	t	crepidomata.1.1.3.5#3	.1.1.3.5#3	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.5	ACTIVE	\N
68040	68035	quinzaine	t	quinzaine.1.1.3.5#4	.1.1.3.5#4	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.5	ACTIVE	\N
68041	68035	unmeaningfully	t	unmeaningfully.1.1.3.5#5	.1.1.3.5#5	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.5	ACTIVE	\N
68042	67994	pantanencephalic	t	pantanencephalic.1.1.3.6	.1.1.3.6	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3	ACTIVE	\N
68043	68042	overdiffuse	t	overdiffuse.1.1.3.6#0	.1.1.3.6#0	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.6	ACTIVE	\N
68044	68042	unstubbled	t	unstubbled.1.1.3.6#1	.1.1.3.6#1	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.6	ACTIVE	\N
68045	68042	turkophilism	t	turkophilism.1.1.3.6#2	.1.1.3.6#2	2022-09-13 17:20:46.524	admin	stress	7	.1.1.3.6	ACTIVE	\N
68046	68042	overirrigate	t	overirrigate.1.1.3.6#3	.1.1.3.6#3	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.6	ACTIVE	\N
68047	68042	glutoid	t	glutoid.1.1.3.6#4	.1.1.3.6#4	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.6	ACTIVE	\N
68048	68042	ultradeclamatory	t	ultradeclamatory.1.1.3.6#5	.1.1.3.6#5	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.6	ACTIVE	\N
68049	68042	dittanies	t	dittanies.1.1.3.6#6	.1.1.3.6#6	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.6	ACTIVE	\N
68050	67994	railingly	t	railingly.1.1.3.7	.1.1.3.7	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3	ACTIVE	\N
68051	68050	aerophilous	t	aerophilous.1.1.3.7#0	.1.1.3.7#0	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.7	ACTIVE	\N
68052	68050	pullover	t	pullover.1.1.3.7#1	.1.1.3.7#1	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.7	ACTIVE	\N
68053	68050	preneglect	t	preneglect.1.1.3.7#2	.1.1.3.7#2	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.7	ACTIVE	\N
68054	68050	serpens	t	serpens.1.1.3.7#3	.1.1.3.7#3	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.7	ACTIVE	\N
68055	68050	maza	t	maza.1.1.3.7#4	.1.1.3.7#4	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.7	ACTIVE	\N
68056	68050	gamblesomeness	t	gamblesomeness.1.1.3.7#5	.1.1.3.7#5	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.7	ACTIVE	\N
68057	68050	indeficiency	t	indeficiency.1.1.3.7#6	.1.1.3.7#6	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.7	ACTIVE	\N
68058	68050	adawn	t	adawn.1.1.3.7#7	.1.1.3.7#7	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.7	ACTIVE	\N
68059	68050	atamans	t	atamans.1.1.3.7#8	.1.1.3.7#8	2022-09-13 17:20:46.525	admin	stress	7	.1.1.3.7	ACTIVE	\N
68060	67855	hypernormalness	t	hypernormalness.1.1.4	.1.1.4	2022-09-13 17:20:46.525	admin	stress	7	.1.1	ACTIVE	\N
68061	68060	jennifer	t	jennifer.1.1.4.0	.1.1.4.0	2022-09-13 17:20:46.525	admin	stress	7	.1.1.4	ACTIVE	\N
