205	DB_LON_127_4	DB_INST_127	Oracle	Oracle	1.0.1	ext_127_4	2021-03-24	INACTIVE	RANDOM_GENERATOR
206	DB_LON_75_2	DB_INST_75	Oracle	Oracle	1.0.1	ext_75_2	\N	ACTIVE	RANDOM_GENERATOR
207	DB_LON_135_0	DB_INST_135	Microsoft	SQL Server	1.0.1	ext_135_0	\N	RETIRING	RANDOM_GENERATOR
208	DB_LON_74_3	DB_INST_74	Microsoft	SQL Server	1.0.1	ext_74_3	2019-07-24	ACTIVE	RANDOM_GENERATOR
209	DB_LON_32_2	DB_INST_32	Microsoft	SQL Server	1.0.1	ext_32_2	\N	ACTIVE	RANDOM_GENERATOR
210	DB_LON_25_4	DB_INST_25	Oracle	Oracle	1.0.1	ext_25_4	\N	ACTIVE	RANDOM_GENERATOR
211	DB_LON_98_0	DB_INST_98	Oracle	Oracle	1.0.1	ext_98_0	\N	ACTIVE	RANDOM_GENERATOR
212	DB_LON_134_2	DB_INST_134	Oracle	Oracle	1.0.1	ext_134_2	\N	RETIRING	RANDOM_GENERATOR
213	DB_LON_60_1	DB_INST_60	Oracle	Oracle	1.0.1	ext_60_1	\N	ACTIVE	RANDOM_GENERATOR
214	DB_LON_70_3	DB_INST_70	Oracle	Oracle	1.0.1	ext_70_3	\N	UNKNOWN	RANDOM_GENERATOR
215	DB_LON_62_1	DB_INST_62	Oracle	Oracle	1.0.1	ext_62_1	2021-12-24	UNKNOWN	RANDOM_GENERATOR
216	DB_LON_45_5	DB_INST_45	Oracle	Oracle	1.0.1	ext_45_5	\N	INACTIVE	RANDOM_GENERATOR
217	DB_LON_139_2	DB_INST_139	Oracle	Oracle	1.0.1	ext_139_2	\N	RETIRING	RANDOM_GENERATOR
218	DB_LON_80_3	DB_INST_80	Oracle	Oracle	1.0.1	ext_80_3	\N	UNKNOWN	RANDOM_GENERATOR
219	DB_LON_147_4	DB_INST_147	Oracle	Oracle	1.0.1	ext_147_4	\N	RETIRING	RANDOM_GENERATOR
220	DB_LON_20_2	DB_INST_20	Microsoft	SQL Server	1.0.1	ext_20_2	2017-07-24	INACTIVE	RANDOM_GENERATOR
221	DB_LON_17_7	DB_INST_17	Microsoft	SQL Server	1.0.1	ext_17_7	\N	RETIRING	RANDOM_GENERATOR
222	DB_LON_13_0	DB_INST_13	Microsoft	SQL Server	1.0.1	ext_13_0	\N	BUILDING	RANDOM_GENERATOR
223	DB_LON_11_1	DB_INST_11	Microsoft	SQL Server	1.0.1	ext_11_1	2018-06-24	RETIRING	RANDOM_GENERATOR
224	DB_LON_45_3	DB_INST_45	Oracle	Oracle	1.0.1	ext_45_3	\N	BUILDING	RANDOM_GENERATOR
225	DB_LON_11_4	DB_INST_11	Oracle	Oracle	1.0.1	ext_11_4	\N	INACTIVE	RANDOM_GENERATOR
226	DB_LON_82_1	DB_INST_82	Microsoft	SQL Server	1.0.1	ext_82_1	\N	BUILDING	RANDOM_GENERATOR
227	DB_LON_23_1	DB_INST_23	Microsoft	SQL Server	1.0.1	ext_23_1	2022-12-24	BUILDING	RANDOM_GENERATOR
228	DB_LON_43_0	DB_INST_43	Oracle	Oracle	1.0.1	ext_43_0	\N	INACTIVE	RANDOM_GENERATOR
229	DB_LON_74_4	DB_INST_74	Oracle	Oracle	1.0.1	ext_74_4	\N	INACTIVE	RANDOM_GENERATOR
230	DB_LON_141_4	DB_INST_141	Oracle	Oracle	1.0.1	ext_141_4	\N	UNKNOWN	RANDOM_GENERATOR
231	DB_LON_132_1	DB_INST_132	Oracle	Oracle	1.0.1	ext_132_1	\N	BUILDING	RANDOM_GENERATOR
232	DB_LON_144_2	DB_INST_144	Microsoft	SQL Server	1.0.1	ext_144_2	\N	ACTIVE	RANDOM_GENERATOR
233	DB_LON_64_7	DB_INST_64	Oracle	Oracle	1.0.1	ext_64_7	2023-05-24	INACTIVE	RANDOM_GENERATOR
234	DB_LON_95_3	DB_INST_95	Microsoft	SQL Server	1.0.1	ext_95_3	\N	INACTIVE	RANDOM_GENERATOR
235	DB_LON_40_0	DB_INST_40	Oracle	Oracle	1.0.1	ext_40_0	2021-03-24	UNKNOWN	RANDOM_GENERATOR
236	DB_LON_10_3	DB_INST_10	Oracle	Oracle	1.0.1	ext_10_3	\N	UNKNOWN	RANDOM_GENERATOR
237	DB_LON_REF_DATA	DB_INST_REF_DATA	Oracle	Oracle	1.0.2	ext_ref_data	\N	RETIRING	RANDOM_GENERATOR
238	DB_LON_112_0	DB_INST_112	Oracle	Oracle	1.0.1	ext_112_0	\N	ACTIVE	RANDOM_GENERATOR
239	DB_LON_122_6	DB_INST_122	Oracle	Oracle	1.0.1	ext_122_6	\N	ACTIVE	RANDOM_GENERATOR
240	DB_LON_81_5	DB_INST_81	Oracle	Oracle	1.0.1	ext_81_5	2020-04-24	BUILDING	RANDOM_GENERATOR
241	DB_LON_63_5	DB_INST_63	Oracle	Oracle	1.0.1	ext_63_5	2021-12-24	INACTIVE	RANDOM_GENERATOR
242	DB_LON_145_1	DB_INST_145	Oracle	Oracle	1.0.1	ext_145_1	\N	BUILDING	RANDOM_GENERATOR
243	DB_LON_76_0	DB_INST_76	Oracle	Oracle	1.0.1	ext_76_0	\N	INACTIVE	RANDOM_GENERATOR
244	DB_LON_44_0	DB_INST_44	Oracle	Oracle	1.0.1	ext_44_0	2018-09-24	BUILDING	RANDOM_GENERATOR
245	DB_LON_10_5	DB_INST_10	Microsoft	SQL Server	1.0.1	ext_10_5	\N	ACTIVE	RANDOM_GENERATOR
246	DB_LON_118_4	DB_INST_118	Oracle	Oracle	1.0.1	ext_118_4	\N	BUILDING	RANDOM_GENERATOR
247	DB_LON_64_4	DB_INST_64	Microsoft	SQL Server	1.0.1	ext_64_4	2020-03-24	ACTIVE	RANDOM_GENERATOR
248	DB_LON_27_1	DB_INST_27	Oracle	Oracle	1.0.1	ext_27_1	2020-01-24	UNKNOWN	RANDOM_GENERATOR
249	DB_LON_9_0	DB_INST_9	Oracle	Oracle	1.0.1	ext_9_0	\N	ACTIVE	RANDOM_GENERATOR
250	DB_LON_143_2	DB_INST_143	Microsoft	SQL Server	1.0.1	ext_143_2	2022-12-24	ACTIVE	RANDOM_GENERATOR
251	DB_LON_17_1	DB_INST_17	Microsoft	SQL Server	1.0.1	ext_17_1	2019-01-24	BUILDING	RANDOM_GENERATOR
252	DB_LON_62_0	DB_INST_62	Oracle	Oracle	1.0.1	ext_62_0	2022-04-24	RETIRING	RANDOM_GENERATOR
253	DB_LON_35_3	DB_INST_35	Microsoft	SQL Server	1.0.1	ext_35_3	\N	INACTIVE	RANDOM_GENERATOR
254	DB_LON_48_7	DB_INST_48	Oracle	Oracle	1.0.1	ext_48_7	\N	ACTIVE	RANDOM_GENERATOR
255	DB_LON_31_0	DB_INST_31	Microsoft	SQL Server	1.0.1	ext_31_0	\N	UNKNOWN	RANDOM_GENERATOR
256	DB_LON_0_0	DB_INST_0	Oracle	Oracle	1.0.1	ext_0_0	2020-06-24	RETIRING	RANDOM_GENERATOR
257	DB_LON_80_8	DB_INST_80	Oracle	Oracle	1.0.1	ext_80_8	2021-07-24	UNKNOWN	RANDOM_GENERATOR
258	DB_LON_84_1	DB_INST_84	Oracle	Oracle	1.0.1	ext_84_1	\N	BUILDING	RANDOM_GENERATOR
259	DB_LON_13_1	DB_INST_13	Microsoft	SQL Server	1.0.1	ext_13_1	\N	ACTIVE	RANDOM_GENERATOR
260	DB_LON_126_4	DB_INST_126	Oracle	Oracle	1.0.1	ext_126_4	\N	BUILDING	RANDOM_GENERATOR
261	DB_LON_122_3	DB_INST_122	Microsoft	SQL Server	1.0.1	ext_122_3	2022-06-24	BUILDING	RANDOM_GENERATOR
262	DB_LON_27_3	DB_INST_27	Oracle	Oracle	1.0.1	ext_27_3	2020-05-24	ACTIVE	RANDOM_GENERATOR
263	DB_LON_19_3	DB_INST_19	Oracle	Oracle	1.0.1	ext_19_3	\N	INACTIVE	RANDOM_GENERATOR
264	DB_LON_79_4	DB_INST_79	Microsoft	SQL Server	1.0.1	ext_79_4	2019-04-24	UNKNOWN	RANDOM_GENERATOR
265	DB_LON_24_5	DB_INST_24	Oracle	Oracle	1.0.1	ext_24_5	2020-09-24	BUILDING	RANDOM_GENERATOR
266	DB_LON_49_3	DB_INST_49	Oracle	Oracle	1.0.1	ext_49_3	2017-12-24	RETIRING	RANDOM_GENERATOR
267	DB_LON_12_5	DB_INST_12	Microsoft	SQL Server	1.0.1	ext_12_5	\N	BUILDING	RANDOM_GENERATOR
268	DB_LON_36_4	DB_INST_36	Microsoft	SQL Server	1.0.1	ext_36_4	\N	ACTIVE	RANDOM_GENERATOR
269	DB_LON_141_6	DB_INST_141	Microsoft	SQL Server	1.0.1	ext_141_6	\N	ACTIVE	RANDOM_GENERATOR
270	DB_LON_83_0	DB_INST_83	Microsoft	SQL Server	1.0.1	ext_83_0	\N	BUILDING	RANDOM_GENERATOR
271	DB_LON_109_0	DB_INST_109	Microsoft	SQL Server	1.0.1	ext_109_0	\N	ACTIVE	RANDOM_GENERATOR
272	DB_LON_88_4	DB_INST_88	Microsoft	SQL Server	1.0.1	ext_88_4	\N	BUILDING	RANDOM_GENERATOR
273	DB_LON_70_2	DB_INST_70	Microsoft	SQL Server	1.0.1	ext_70_2	2019-10-24	RETIRING	RANDOM_GENERATOR
274	DB_LON_80_2	DB_INST_80	Oracle	Oracle	1.0.1	ext_80_2	\N	BUILDING	RANDOM_GENERATOR
275	DB_LON_49_5	DB_INST_49	Oracle	Oracle	1.0.1	ext_49_5	2020-10-24	INACTIVE	RANDOM_GENERATOR
276	DB_LON_17_2	DB_INST_17	Oracle	Oracle	1.0.1	ext_17_2	\N	ACTIVE	RANDOM_GENERATOR
277	DB_LON_39_4	DB_INST_39	Oracle	Oracle	1.0.1	ext_39_4	\N	INACTIVE	RANDOM_GENERATOR
278	DB_LON_16_4	DB_INST_16	Oracle	Oracle	1.0.1	ext_16_4	2019-07-24	RETIRING	RANDOM_GENERATOR
279	DB_LON_12_4	DB_INST_12	Oracle	Oracle	1.0.1	ext_12_4	\N	INACTIVE	RANDOM_GENERATOR
280	DB_LON_118_7	DB_INST_118	Microsoft	SQL Server	1.0.1	ext_118_7	\N	UNKNOWN	RANDOM_GENERATOR
281	DB_LON_32_1	DB_INST_32	Microsoft	SQL Server	1.0.1	ext_32_1	\N	BUILDING	RANDOM_GENERATOR
282	DB_LON_91_1	DB_INST_91	Oracle	Oracle	1.0.1	ext_91_1	\N	UNKNOWN	RANDOM_GENERATOR
283	DB_LON_86_0	DB_INST_86	Oracle	Oracle	1.0.1	ext_86_0	\N	RETIRING	RANDOM_GENERATOR
284	DB_LON_81_1	DB_INST_81	Oracle	Oracle	1.0.1	ext_81_1	\N	INACTIVE	RANDOM_GENERATOR
285	DB_LON_111_5	DB_INST_111	Oracle	Oracle	1.0.1	ext_111_5	\N	UNKNOWN	RANDOM_GENERATOR
286	DB_LON_129_0	DB_INST_129	Microsoft	SQL Server	1.0.1	ext_129_0	2017-08-24	UNKNOWN	RANDOM_GENERATOR
287	DB_LON_110_0	DB_INST_110	Microsoft	SQL Server	1.0.1	ext_110_0	2018-08-24	RETIRING	RANDOM_GENERATOR
288	DB_LON_46_3	DB_INST_46	Oracle	Oracle	1.0.1	ext_46_3	\N	UNKNOWN	RANDOM_GENERATOR
289	DB_LON_20_6	DB_INST_20	Microsoft	SQL Server	1.0.1	ext_20_6	2017-08-24	ACTIVE	RANDOM_GENERATOR
290	DB_LON_112_2	DB_INST_112	Microsoft	SQL Server	1.0.1	ext_112_2	2022-06-24	ACTIVE	RANDOM_GENERATOR
291	DB_LON_8_1	DB_INST_8	Microsoft	SQL Server	1.0.1	ext_8_1	\N	ACTIVE	RANDOM_GENERATOR
292	DB_LON_91_2	DB_INST_91	Oracle	Oracle	1.0.1	ext_91_2	\N	RETIRING	RANDOM_GENERATOR
293	DB_LON_77_4	DB_INST_77	Oracle	Oracle	1.0.1	ext_77_4	\N	BUILDING	RANDOM_GENERATOR
294	DB_LON_62_2	DB_INST_62	Microsoft	SQL Server	1.0.1	ext_62_2	\N	INACTIVE	RANDOM_GENERATOR
295	DB_LON_110_1	DB_INST_110	Oracle	Oracle	1.0.1	ext_110_1	\N	ACTIVE	RANDOM_GENERATOR
296	DB_LON_85_0	DB_INST_85	Oracle	Oracle	1.0.1	ext_85_0	2022-09-24	UNKNOWN	RANDOM_GENERATOR
297	DB_LON_31_2	DB_INST_31	Microsoft	SQL Server	1.0.1	ext_31_2	2017-06-24	BUILDING	RANDOM_GENERATOR
298	DB_LON_63_6	DB_INST_63	Microsoft	SQL Server	1.0.1	ext_63_6	\N	INACTIVE	RANDOM_GENERATOR
299	DB_LON_64_5	DB_INST_64	Oracle	Oracle	1.0.1	ext_64_5	\N	INACTIVE	RANDOM_GENERATOR
300	DB_LON_1_0	DB_INST_1	Oracle	Oracle	1.0.1	ext_1_0	\N	ACTIVE	RANDOM_GENERATOR
301	DB_LON_142_1	DB_INST_142	Oracle	Oracle	1.0.1	ext_142_1	\N	RETIRING	RANDOM_GENERATOR
302	DB_LON_44_2	DB_INST_44	Oracle	Oracle	1.0.1	ext_44_2	2021-05-24	ACTIVE	RANDOM_GENERATOR
303	DB_LON_57_0	DB_INST_57	Oracle	Oracle	1.0.1	ext_57_0	2020-11-24	UNKNOWN	RANDOM_GENERATOR
304	DB_LON_55_0	DB_INST_55	Oracle	Oracle	1.0.1	ext_55_0	\N	INACTIVE	RANDOM_GENERATOR
305	DB_LON_16_8	DB_INST_16	Oracle	Oracle	1.0.1	ext_16_8	\N	UNKNOWN	RANDOM_GENERATOR
306	DB_LON_118_8	DB_INST_118	Microsoft	SQL Server	1.0.1	ext_118_8	\N	BUILDING	RANDOM_GENERATOR
307	DB_LON_101_3	DB_INST_101	Oracle	Oracle	1.0.1	ext_101_3	2022-06-24	INACTIVE	RANDOM_GENERATOR
308	DB_LON_15_1	DB_INST_15	Microsoft	SQL Server	1.0.1	ext_15_1	2023-04-24	INACTIVE	RANDOM_GENERATOR
309	DB_LON_18_4	DB_INST_18	Microsoft	SQL Server	1.0.1	ext_18_4	2019-04-24	ACTIVE	RANDOM_GENERATOR
310	DB_LON_84_2	DB_INST_84	Oracle	Oracle	1.0.1	ext_84_2	\N	ACTIVE	RANDOM_GENERATOR
311	DB_LON_109_1	DB_INST_109	Oracle	Oracle	1.0.1	ext_109_1	\N	RETIRING	RANDOM_GENERATOR
312	DB_LON_111_3	DB_INST_111	Oracle	Oracle	1.0.1	ext_111_3	\N	ACTIVE	RANDOM_GENERATOR
313	DB_LON_26_5	DB_INST_26	Oracle	Oracle	1.0.1	ext_26_5	2021-03-24	RETIRING	RANDOM_GENERATOR
314	DB_LON_25_2	DB_INST_25	Microsoft	SQL Server	1.0.1	ext_25_2	\N	ACTIVE	RANDOM_GENERATOR
315	DB_LON_93_4	DB_INST_93	Oracle	Oracle	1.0.1	ext_93_4	\N	ACTIVE	RANDOM_GENERATOR
316	DB_LON_130_1	DB_INST_130	Microsoft	SQL Server	1.0.1	ext_130_1	\N	ACTIVE	RANDOM_GENERATOR
317	DB_LON_72_3	DB_INST_72	Oracle	Oracle	1.0.1	ext_72_3	\N	UNKNOWN	RANDOM_GENERATOR
318	DB_LON_26_0	DB_INST_26	Oracle	Oracle	1.0.1	ext_26_0	\N	BUILDING	RANDOM_GENERATOR
319	DB_LON_106_0	DB_INST_106	Microsoft	SQL Server	1.0.1	ext_106_0	2018-12-24	ACTIVE	RANDOM_GENERATOR
320	DB_LON_35_2	DB_INST_35	Microsoft	SQL Server	1.0.1	ext_35_2	2020-03-24	BUILDING	RANDOM_GENERATOR
321	DB_LON_69_0	DB_INST_69	Oracle	Oracle	1.0.1	ext_69_0	\N	BUILDING	RANDOM_GENERATOR
322	DB_LON_15_4	DB_INST_15	Microsoft	SQL Server	1.0.1	ext_15_4	\N	INACTIVE	RANDOM_GENERATOR
323	DB_LON_8_2	DB_INST_8	Microsoft	SQL Server	1.0.1	ext_8_2	2018-06-24	ACTIVE	RANDOM_GENERATOR
324	DB_LON_15_3	DB_INST_15	Oracle	Oracle	1.0.1	ext_15_3	2020-12-24	ACTIVE	RANDOM_GENERATOR
325	DB_LON_82_2	DB_INST_82	Oracle	Oracle	1.0.1	ext_82_2	\N	UNKNOWN	RANDOM_GENERATOR
326	DB_LON_133_4	DB_INST_133	Oracle	Oracle	1.0.1	ext_133_4	\N	UNKNOWN	RANDOM_GENERATOR
327	DB_LON_132_2	DB_INST_132	Oracle	Oracle	1.0.1	ext_132_2	\N	ACTIVE	RANDOM_GENERATOR
328	DB_LON_36_8	DB_INST_36	Oracle	Oracle	1.0.1	ext_36_8	2021-07-24	BUILDING	RANDOM_GENERATOR
329	DB_LON_149_5	DB_INST_149	Oracle	Oracle	1.0.1	ext_149_5	\N	UNKNOWN	RANDOM_GENERATOR
330	DB_LON_92_3	DB_INST_92	Oracle	Oracle	1.0.1	ext_92_3	\N	UNKNOWN	RANDOM_GENERATOR
331	DB_LON_90_4	DB_INST_90	Microsoft	SQL Server	1.0.1	ext_90_4	\N	ACTIVE	RANDOM_GENERATOR
332	DB_LON_68_0	DB_INST_68	Microsoft	SQL Server	1.0.1	ext_68_0	2020-02-24	INACTIVE	RANDOM_GENERATOR
333	DB_LON_45_2	DB_INST_45	Oracle	Oracle	1.0.1	ext_45_2	2022-08-24	UNKNOWN	RANDOM_GENERATOR
334	DB_LON_80_7	DB_INST_80	Oracle	Oracle	1.0.1	ext_80_7	2018-01-24	RETIRING	RANDOM_GENERATOR
335	DB_LON_14_0	DB_INST_14	Oracle	Oracle	1.0.1	ext_14_0	2021-05-24	UNKNOWN	RANDOM_GENERATOR
336	DB_LON_123_2	DB_INST_123	Oracle	Oracle	1.0.1	ext_123_2	2018-08-24	INACTIVE	RANDOM_GENERATOR
337	DB_LON_121_2	DB_INST_121	Microsoft	SQL Server	1.0.1	ext_121_2	2020-04-24	BUILDING	RANDOM_GENERATOR
338	DB_LON_108_0	DB_INST_108	Oracle	Oracle	1.0.1	ext_108_0	\N	INACTIVE	RANDOM_GENERATOR
339	DB_LON_93_2	DB_INST_93	Oracle	Oracle	1.0.1	ext_93_2	2019-02-24	RETIRING	RANDOM_GENERATOR
340	DB_LON_89_5	DB_INST_89	Oracle	Oracle	1.0.1	ext_89_5	2021-06-24	RETIRING	RANDOM_GENERATOR
341	DB_LON_42_4	DB_INST_42	Oracle	Oracle	1.0.1	ext_42_4	\N	INACTIVE	RANDOM_GENERATOR
342	DB_LON_30_1	DB_INST_30	Oracle	Oracle	1.0.1	ext_30_1	\N	BUILDING	RANDOM_GENERATOR
343	DB_LON_38_5	DB_INST_38	Oracle	Oracle	1.0.1	ext_38_5	\N	ACTIVE	RANDOM_GENERATOR
344	DB_LON_14_2	DB_INST_14	Oracle	Oracle	1.0.1	ext_14_2	\N	UNKNOWN	RANDOM_GENERATOR
345	DB_LON_82_4	DB_INST_82	Oracle	Oracle	1.0.1	ext_82_4	\N	ACTIVE	RANDOM_GENERATOR
346	DB_LON_145_0	DB_INST_145	Oracle	Oracle	1.0.1	ext_145_0	\N	BUILDING	RANDOM_GENERATOR
347	DB_LON_20_4	DB_INST_20	Microsoft	SQL Server	1.0.1	ext_20_4	\N	UNKNOWN	RANDOM_GENERATOR
348	DB_LON_80_0	DB_INST_80	Oracle	Oracle	1.0.1	ext_80_0	2022-07-24	UNKNOWN	RANDOM_GENERATOR
349	DB_LON_64_0	DB_INST_64	Oracle	Oracle	1.0.1	ext_64_0	2021-11-24	ACTIVE	RANDOM_GENERATOR
350	DB_LON_110_3	DB_INST_110	Oracle	Oracle	1.0.1	ext_110_3	2021-04-24	INACTIVE	RANDOM_GENERATOR
351	DB_LON_10_1	DB_INST_10	Oracle	Oracle	1.0.1	ext_10_1	2021-04-24	RETIRING	RANDOM_GENERATOR
352	DB_LON_112_6	DB_INST_112	Oracle	Oracle	1.0.1	ext_112_6	2020-07-24	ACTIVE	RANDOM_GENERATOR
353	DB_LON_114_2	DB_INST_114	Oracle	Oracle	1.0.1	ext_114_2	\N	ACTIVE	RANDOM_GENERATOR
354	DB_LON_18_5	DB_INST_18	Microsoft	SQL Server	1.0.1	ext_18_5	\N	INACTIVE	RANDOM_GENERATOR
355	DB_LON_26_2	DB_INST_26	Oracle	Oracle	1.0.1	ext_26_2	\N	RETIRING	RANDOM_GENERATOR
356	DB_LON_79_5	DB_INST_79	Microsoft	SQL Server	1.0.1	ext_79_5	2020-03-24	UNKNOWN	RANDOM_GENERATOR
357	DB_LON_17_4	DB_INST_17	Oracle	Oracle	1.0.1	ext_17_4	\N	UNKNOWN	RANDOM_GENERATOR
358	DB_LON_111_4	DB_INST_111	Oracle	Oracle	1.0.1	ext_111_4	\N	INACTIVE	RANDOM_GENERATOR
359	DB_LON_28_2	DB_INST_28	Microsoft	SQL Server	1.0.1	ext_28_2	\N	INACTIVE	RANDOM_GENERATOR
360	DB_LON_36_2	DB_INST_36	Oracle	Oracle	1.0.1	ext_36_2	2020-01-24	RETIRING	RANDOM_GENERATOR
361	DB_LON_77_3	DB_INST_77	Oracle	Oracle	1.0.1	ext_77_3	2019-03-24	ACTIVE	RANDOM_GENERATOR
362	DB_LON_23_3	DB_INST_23	Microsoft	SQL Server	1.0.1	ext_23_3	\N	BUILDING	RANDOM_GENERATOR
363	DB_LON_135_3	DB_INST_135	Microsoft	SQL Server	1.0.1	ext_135_3	2021-03-24	INACTIVE	RANDOM_GENERATOR
364	DB_LON_101_1	DB_INST_101	Oracle	Oracle	1.0.1	ext_101_1	2021-10-24	UNKNOWN	RANDOM_GENERATOR
365	DB_LON_36_6	DB_INST_36	Microsoft	SQL Server	1.0.1	ext_36_6	\N	UNKNOWN	RANDOM_GENERATOR
366	DB_LON_16_6	DB_INST_16	Microsoft	SQL Server	1.0.1	ext_16_6	2021-08-24	ACTIVE	RANDOM_GENERATOR
367	DB_LON_105_0	DB_INST_105	Microsoft	SQL Server	1.0.1	ext_105_0	\N	ACTIVE	RANDOM_GENERATOR
368	DB_LON_51_2	DB_INST_51	Oracle	Oracle	1.0.1	ext_51_2	2019-02-24	INACTIVE	RANDOM_GENERATOR
369	DB_LON_77_2	DB_INST_77	Oracle	Oracle	1.0.1	ext_77_2	2021-11-24	RETIRING	RANDOM_GENERATOR
370	DB_LON_138_0	DB_INST_138	Oracle	Oracle	1.0.1	ext_138_0	\N	ACTIVE	RANDOM_GENERATOR
371	DB_LON_33_0	DB_INST_33	Oracle	Oracle	1.0.1	ext_33_0	2022-05-24	INACTIVE	RANDOM_GENERATOR
372	DB_LON_96_1	DB_INST_96	Microsoft	SQL Server	1.0.1	ext_96_1	2022-02-24	UNKNOWN	RANDOM_GENERATOR
373	DB_LON_13_2	DB_INST_13	Oracle	Oracle	1.0.1	ext_13_2	\N	UNKNOWN	RANDOM_GENERATOR
374	DB_LON_36_1	DB_INST_36	Microsoft	SQL Server	1.0.1	ext_36_1	\N	RETIRING	RANDOM_GENERATOR
375	DB_LON_45_8	DB_INST_45	Oracle	Oracle	1.0.1	ext_45_8	\N	UNKNOWN	RANDOM_GENERATOR
376	DB_LON_144_5	DB_INST_144	Microsoft	SQL Server	1.0.1	ext_144_5	2018-02-24	INACTIVE	RANDOM_GENERATOR
377	DB_LON_82_3	DB_INST_82	Oracle	Oracle	1.0.1	ext_82_3	\N	ACTIVE	RANDOM_GENERATOR
378	DB_LON_44_3	DB_INST_44	Oracle	Oracle	1.0.1	ext_44_3	\N	UNKNOWN	RANDOM_GENERATOR
379	DB_LON_19_8	DB_INST_19	Oracle	Oracle	1.0.1	ext_19_8	\N	RETIRING	RANDOM_GENERATOR
380	DB_LON_133_3	DB_INST_133	Oracle	Oracle	1.0.1	ext_133_3	\N	BUILDING	RANDOM_GENERATOR
381	DB_LON_90_3	DB_INST_90	Oracle	Oracle	1.0.1	ext_90_3	\N	ACTIVE	RANDOM_GENERATOR
382	DB_LON_133_1	DB_INST_133	Oracle	Oracle	1.0.1	ext_133_1	\N	INACTIVE	RANDOM_GENERATOR
383	DB_LON_131_5	DB_INST_131	Oracle	Oracle	1.0.1	ext_131_5	2022-01-24	BUILDING	RANDOM_GENERATOR
384	DB_LON_15_6	DB_INST_15	Microsoft	SQL Server	1.0.1	ext_15_6	2020-07-24	BUILDING	RANDOM_GENERATOR
385	DB_LON_146_2	DB_INST_146	Oracle	Oracle	1.0.1	ext_146_2	2019-09-24	RETIRING	RANDOM_GENERATOR
386	DB_LON_0_1	DB_INST_0	Oracle	Oracle	1.0.1	ext_0_1	2020-01-24	INACTIVE	RANDOM_GENERATOR
387	DB_LON_87_0	DB_INST_87	Oracle	Oracle	1.0.1	ext_87_0	\N	UNKNOWN	RANDOM_GENERATOR
388	DB_LON_23_0	DB_INST_23	Microsoft	SQL Server	1.0.1	ext_23_0	2022-05-24	INACTIVE	RANDOM_GENERATOR
389	DB_LON_82_5	DB_INST_82	Oracle	Oracle	1.0.1	ext_82_5	2020-08-24	ACTIVE	RANDOM_GENERATOR
390	DB_LON_60_0	DB_INST_60	Oracle	Oracle	1.0.1	ext_60_0	\N	BUILDING	RANDOM_GENERATOR
391	DB_LON_47_0	DB_INST_47	Microsoft	SQL Server	1.0.1	ext_47_0	\N	ACTIVE	RANDOM_GENERATOR
392	DB_LON_148_1	DB_INST_148	Oracle	Oracle	1.0.1	ext_148_1	\N	UNKNOWN	RANDOM_GENERATOR
393	DB_LON_89_3	DB_INST_89	Microsoft	SQL Server	1.0.1	ext_89_3	\N	BUILDING	RANDOM_GENERATOR
394	DB_LON_127_6	DB_INST_127	Oracle	Oracle	1.0.1	ext_127_6	\N	RETIRING	RANDOM_GENERATOR
395	DB_LON_78_7	DB_INST_78	Oracle	Oracle	1.0.1	ext_78_7	2018-05-24	INACTIVE	RANDOM_GENERATOR
396	DB_LON_56_2	DB_INST_56	Microsoft	SQL Server	1.0.1	ext_56_2	\N	BUILDING	RANDOM_GENERATOR
397	DB_LON_149_0	DB_INST_149	Oracle	Oracle	1.0.1	ext_149_0	2019-08-24	INACTIVE	RANDOM_GENERATOR
398	DB_LON_25_0	DB_INST_25	Oracle	Oracle	1.0.1	ext_25_0	\N	ACTIVE	RANDOM_GENERATOR
399	DB_LON_80_6	DB_INST_80	Oracle	Oracle	1.0.1	ext_80_6	\N	RETIRING	RANDOM_GENERATOR
400	DB_LON_138_2	DB_INST_138	Oracle	Oracle	1.0.1	ext_138_2	\N	INACTIVE	RANDOM_GENERATOR
401	DB_LON_131_1	DB_INST_131	Microsoft	SQL Server	1.0.1	ext_131_1	2021-04-24	RETIRING	RANDOM_GENERATOR
402	DB_LON_39_1	DB_INST_39	Oracle	Oracle	1.0.1	ext_39_1	\N	UNKNOWN	RANDOM_GENERATOR
403	DB_LON_128_1	DB_INST_128	Oracle	Oracle	1.0.1	ext_128_1	2021-01-24	INACTIVE	RANDOM_GENERATOR
404	DB_LON_15_7	DB_INST_15	Microsoft	SQL Server	1.0.1	ext_15_7	\N	UNKNOWN	RANDOM_GENERATOR
405	DB_LON_127_3	DB_INST_127	Oracle	Oracle	1.0.1	ext_127_3	\N	UNKNOWN	RANDOM_GENERATOR
406	DB_LON_61_1	DB_INST_61	Oracle	Oracle	1.0.1	ext_61_1	2022-04-24	RETIRING	RANDOM_GENERATOR
407	DB_LON_46_4	DB_INST_46	Oracle	Oracle	1.0.1	ext_46_4	2020-07-24	RETIRING	RANDOM_GENERATOR
408	DB_LON_75_4	DB_INST_75	Microsoft	SQL Server	1.0.1	ext_75_4	2022-01-24	UNKNOWN	RANDOM_GENERATOR
409	DB_LON_23_4	DB_INST_23	Microsoft	SQL Server	1.0.1	ext_23_4	2018-12-24	UNKNOWN	RANDOM_GENERATOR
