57	APPLICATION	10	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
75	APPLICATION	16	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
9	APPLICATION	80	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
97	APPLICATION	112	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
8	APPLICATION	63	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
11	APPLICATION	42	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
18	APPLICATION	100	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
38	APPLICATION	42	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
43	APPLICATION	116	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
65	APPLICATION	90	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
26	APPLICATION	28	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
32	APPLICATION	45	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
57	APPLICATION	104	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
79	APPLICATION	11	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
47	APPLICATION	94	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
81	APPLICATION	45	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
81	APPLICATION	43	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
20	APPLICATION	51	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
30	APPLICATION	80	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
77	APPLICATION	62	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
43	APPLICATION	102	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
50	APPLICATION	31	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
83	APPLICATION	65	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
45	APPLICATION	62	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
64	APPLICATION	49	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
87	APPLICATION	96	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
88	APPLICATION	106	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
66	APPLICATION	10	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
83	APPLICATION	91	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
66	APPLICATION	69	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
1	APPLICATION	110	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
66	APPLICATION	14	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
94	APPLICATION	17	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
100	APPLICATION	46	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
89	APPLICATION	27	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
91	APPLICATION	59	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
42	APPLICATION	8	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
75	APPLICATION	116	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
22	APPLICATION	70	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
71	APPLICATION	113	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
35	APPLICATION	58	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
7	APPLICATION	17	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
46	APPLICATION	60	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
37	APPLICATION	96	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
91	APPLICATION	79	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
94	APPLICATION	75	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
10	APPLICATION	61	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
84	APPLICATION	10	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
88	APPLICATION	10	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
88	APPLICATION	32	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
10	APPLICATION	83	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
40	APPLICATION	70	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
83	APPLICATION	76	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
42	APPLICATION	103	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
71	APPLICATION	116	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
9	APPLICATION	52	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
53	APPLICATION	32	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
77	APPLICATION	113	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
79	APPLICATION	63	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
93	APPLICATION	6	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
4	APPLICATION	94	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
61	APPLICATION	45	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
66	APPLICATION	88	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
3	APPLICATION	54	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
12	APPLICATION	62	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
46	APPLICATION	38	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
94	APPLICATION	73	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
46	APPLICATION	35	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
7	APPLICATION	109	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
44	APPLICATION	62	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
65	APPLICATION	19	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
72	APPLICATION	55	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
92	APPLICATION	110	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
65	APPLICATION	43	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
13	APPLICATION	69	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
40	APPLICATION	79	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
74	APPLICATION	82	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
24	APPLICATION	107	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
85	APPLICATION	19	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
30	APPLICATION	108	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
79	APPLICATION	85	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
36	APPLICATION	31	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
75	APPLICATION	39	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
1	APPLICATION	85	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
2	APPLICATION	11	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
53	APPLICATION	41	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
67	APPLICATION	28	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
92	APPLICATION	44	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
38	APPLICATION	72	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
60	APPLICATION	59	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
77	APPLICATION	80	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
60	APPLICATION	64	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
18	APPLICATION	49	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
72	APPLICATION	54	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
89	APPLICATION	83	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
41	APPLICATION	100	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
64	APPLICATION	116	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
53	APPLICATION	103	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
80	APPLICATION	106	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
42	APPLICATION	11	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
65	APPLICATION	47	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
99	APPLICATION	13	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
29	APPLICATION	75	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
52	APPLICATION	31	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
94	APPLICATION	29	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
77	APPLICATION	96	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
36	APPLICATION	59	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
89	APPLICATION	78	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
42	APPLICATION	101	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
3	APPLICATION	110	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
1	APPLICATION	75	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
12	APPLICATION	28	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
51	APPLICATION	30	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
8	APPLICATION	28	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
5	APPLICATION	15	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
39	APPLICATION	82	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
74	APPLICATION	42	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
15	APPLICATION	105	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
10	APPLICATION	63	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
95	APPLICATION	30	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
47	APPLICATION	113	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
58	APPLICATION	42	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
87	APPLICATION	109	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
100	APPLICATION	61	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
88	APPLICATION	47	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
92	APPLICATION	73	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
95	APPLICATION	105	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
61	APPLICATION	41	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
84	APPLICATION	70	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
72	APPLICATION	28	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
50	APPLICATION	78	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
53	APPLICATION	38	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
25	APPLICATION	64	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
49	APPLICATION	109	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
57	APPLICATION	13	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
72	APPLICATION	13	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
18	APPLICATION	52	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
7	APPLICATION	42	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
4	APPLICATION	44	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
71	APPLICATION	48	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
72	APPLICATION	37	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
22	APPLICATION	90	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
57	APPLICATION	16	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
40	APPLICATION	41	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
38	APPLICATION	85	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
22	APPLICATION	17	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
76	APPLICATION	18	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
56	APPLICATION	94	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
97	APPLICATION	110	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
5	APPLICATION	19	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
22	APPLICATION	64	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
99	APPLICATION	83	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
94	APPLICATION	27	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
10	APPLICATION	20	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
55	APPLICATION	31	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
56	APPLICATION	50	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
13	APPLICATION	28	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
100	APPLICATION	32	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
81	APPLICATION	14	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
41	APPLICATION	98	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
24	APPLICATION	55	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
61	APPLICATION	95	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
90	APPLICATION	61	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
42	APPLICATION	79	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
64	APPLICATION	82	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
79	APPLICATION	98	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
90	APPLICATION	85	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
20	APPLICATION	52	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
69	APPLICATION	69	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
24	APPLICATION	20	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
61	APPLICATION	46	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
76	APPLICATION	115	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
20	APPLICATION	45	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
65	APPLICATION	70	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
36	APPLICATION	14	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
77	APPLICATION	104	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
4	APPLICATION	17	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
5	APPLICATION	33	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
57	APPLICATION	110	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
17	APPLICATION	9	G	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
28	APPLICATION	6	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
91	APPLICATION	112	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
83	APPLICATION	19	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
45	APPLICATION	113	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
77	APPLICATION	51	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
45	APPLICATION	59	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
2	APPLICATION	78	A	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
80	APPLICATION	57	R	\N	2020-06-24 22:14:58.176639	admin	waltz-sample	f
78	APPLICATION	37	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
71	APPLICATION	42	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
78	APPLICATION	92	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
60	APPLICATION	110	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
12	APPLICATION	72	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
61	APPLICATION	94	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
29	APPLICATION	96	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
65	APPLICATION	7	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
57	APPLICATION	52	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
6	APPLICATION	8	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
13	APPLICATION	49	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
94	APPLICATION	16	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
100	APPLICATION	98	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
67	APPLICATION	35	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
85	APPLICATION	55	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
4	APPLICATION	88	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
18	APPLICATION	115	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
20	APPLICATION	100	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
46	APPLICATION	8	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
72	APPLICATION	48	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
3	APPLICATION	21	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
24	APPLICATION	95	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
4	APPLICATION	5	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
67	APPLICATION	111	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
11	APPLICATION	76	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
71	APPLICATION	87	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
40	APPLICATION	80	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
52	APPLICATION	91	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
53	APPLICATION	60	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
83	APPLICATION	112	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
13	APPLICATION	83	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
77	APPLICATION	7	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
9	APPLICATION	88	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
3	APPLICATION	64	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
5	APPLICATION	64	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
11	APPLICATION	110	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
50	APPLICATION	69	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
76	APPLICATION	70	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
92	APPLICATION	63	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
49	APPLICATION	103	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
53	APPLICATION	44	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
52	APPLICATION	34	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
38	APPLICATION	34	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
43	APPLICATION	92	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
12	APPLICATION	84	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
14	APPLICATION	38	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
97	APPLICATION	97	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
54	APPLICATION	10	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
4	APPLICATION	12	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
24	APPLICATION	61	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
78	APPLICATION	43	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
11	APPLICATION	109	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
96	APPLICATION	50	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
97	APPLICATION	113	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
60	APPLICATION	65	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
67	APPLICATION	33	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
80	APPLICATION	39	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
30	APPLICATION	111	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
28	APPLICATION	41	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
100	APPLICATION	50	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
10	APPLICATION	50	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
46	APPLICATION	117	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
21	APPLICATION	13	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
7	APPLICATION	13	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
8	APPLICATION	47	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
36	APPLICATION	50	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
41	APPLICATION	40	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
93	APPLICATION	40	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
94	APPLICATION	4	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
2	APPLICATION	49	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
33	APPLICATION	5	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
42	APPLICATION	21	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
75	APPLICATION	101	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
81	APPLICATION	42	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
82	APPLICATION	30	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
38	APPLICATION	50	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
49	APPLICATION	42	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
58	APPLICATION	58	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
80	APPLICATION	87	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
32	APPLICATION	50	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
3	APPLICATION	116	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
50	APPLICATION	30	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
55	APPLICATION	80	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
18	APPLICATION	97	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
39	APPLICATION	42	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
49	APPLICATION	110	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
51	APPLICATION	88	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
10	APPLICATION	115	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
38	APPLICATION	60	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
50	APPLICATION	47	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
30	APPLICATION	14	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
37	APPLICATION	72	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
83	APPLICATION	49	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
86	APPLICATION	15	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
40	APPLICATION	43	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
51	APPLICATION	112	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
49	APPLICATION	29	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
50	APPLICATION	116	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
94	APPLICATION	64	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
99	APPLICATION	95	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
50	APPLICATION	76	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
18	APPLICATION	113	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
76	APPLICATION	37	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
83	APPLICATION	110	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
56	APPLICATION	80	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
37	APPLICATION	36	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
89	APPLICATION	47	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
10	APPLICATION	82	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
35	APPLICATION	9	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
44	APPLICATION	49	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
72	APPLICATION	107	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
70	APPLICATION	72	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
89	APPLICATION	117	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
18	APPLICATION	88	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
9	APPLICATION	17	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
57	APPLICATION	29	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
71	APPLICATION	111	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
64	APPLICATION	98	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
9	APPLICATION	105	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
61	APPLICATION	82	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
26	APPLICATION	53	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
49	APPLICATION	113	A	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
46	APPLICATION	98	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
4	APPLICATION	43	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
60	APPLICATION	49	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
80	APPLICATION	94	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
25	APPLICATION	88	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
2	APPLICATION	90	G	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
13	APPLICATION	30	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
64	APPLICATION	36	R	\N	2020-06-24 22:14:58.193544	admin	waltz-sample	f
