3121	srv3120e	Windows	Turin	2.0	UK	t	waltz-sample	2022-04-24	\N	ACTIVE	server-3120
3122	srv3121b	Linux	New York	1.1	UK	f	waltz-sample	2021-06-24	2021-02-24	UNKNOWN	server-3121
3123	mid3122d	Linux	Dallas	1.1	UK	f	waltz-sample	2020-10-24	\N	RETIRING	server-3122
3124	grd3123b	Solaris	Oslo	ME	UK	f	waltz-sample	2022-09-24	\N	ACTIVE	server-3123
3125	cmp3124d	Linux	Tokyo	2000	UK	f	waltz-sample	\N	2022-05-24	BUILDING	server-3124
3126	mid3125a	Windows	Bucharest	1.0	UK	f	waltz-sample	2022-02-24	2021-06-24	UNKNOWN	server-3125
3127	srv3126a	Solaris	Turin	ME	UK	f	waltz-sample	\N	\N	INACTIVE	server-3126
3128	srv3127b	Linux	Moscow	ME	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3127
3129	mid3128d	AS/400	Austin	3.0	UK	f	waltz-sample	2019-02-24	2018-01-24	UNKNOWN	server-3128
3130	srv3129c	Linux	Manchester	1.0	UK	f	waltz-sample	2020-08-24	\N	BUILDING	server-3129
3131	cmp3130e	Windows	Croydon	2.0	UK	t	waltz-sample	\N	2019-06-24	BUILDING	server-3130
3132	grd3131d	Linux	London	2.0	UK	t	waltz-sample	\N	\N	INACTIVE	server-3131
3133	grd3132e	AIX	Madrid	2000	UK	t	waltz-sample	2019-03-24	\N	ACTIVE	server-3132
3134	grd3133b	Linux	New York	2000	UK	f	waltz-sample	\N	2020-01-24	RETIRING	server-3133
3135	grd3134e	Solaris	London	ME	UK	f	waltz-sample	2022-01-24	2017-11-24	ACTIVE	server-3134
3136	mid3135c	Windows	London	2000	UK	f	waltz-sample	2022-09-24	\N	INACTIVE	server-3135
3137	db3136e	Windows	Moscow	2000	UK	f	waltz-sample	\N	\N	BUILDING	server-3136
3138	grd3137d	Windows	Madrid	1.1	UK	f	waltz-sample	\N	2018-12-24	INACTIVE	server-3137
3139	db3138d	Solaris	Madrid	3.0	UK	t	waltz-sample	\N	2017-12-24	RETIRING	server-3138
3140	grd3139b	Linux	New York	1.1	UK	f	waltz-sample	2018-08-24	\N	ACTIVE	server-3139
3141	mid3140c	AIX	Sydney	2000	UK	t	waltz-sample	\N	\N	RETIRING	server-3140
3142	srv3141d	Windows	Manchester	3.0	UK	f	waltz-sample	2019-04-24	\N	ACTIVE	server-3141
3143	grd3142c	Windows	Croydon	2000	UK	f	waltz-sample	2019-11-24	\N	UNKNOWN	server-3142
3144	mid3143d	Windows	Frankfurt	Vista	UK	t	waltz-sample	\N	\N	RETIRING	server-3143
3145	mid3144d	AS/400	Turin	1.0	UK	f	waltz-sample	\N	2019-04-24	BUILDING	server-3144
3146	db3145a	AIX	London	XP	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3145
3147	db3146c	Solaris	Madrid	1.1	UK	t	waltz-sample	2017-12-24	\N	UNKNOWN	server-3146
3148	cmp3147b	Windows	Oslo	ME	UK	f	waltz-sample	2019-03-24	\N	INACTIVE	server-3147
3149	grd3148c	AIX	Berlin	3.0	UK	t	waltz-sample	2019-04-24	2018-12-24	ACTIVE	server-3148
3150	mid3149e	Windows	Paris	2000	UK	f	waltz-sample	2019-11-24	\N	INACTIVE	server-3149
3151	db3150a	AS/400	London	Vista	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3150
3152	grd3151a	Solaris	Turin	Vista	UK	f	waltz-sample	2023-03-24	\N	UNKNOWN	server-3151
3153	srv3152a	Linux	Dallas	2000	UK	f	waltz-sample	\N	2021-07-24	UNKNOWN	server-3152
3154	grd3153a	Solaris	Bucharest	2.0	UK	t	waltz-sample	\N	2021-03-24	BUILDING	server-3153
3155	cmp3154a	Windows	Paris	1.0	UK	f	waltz-sample	2018-01-24	\N	RETIRING	server-3154
3156	cmp3155d	AIX	Redmond	1.1	UK	f	waltz-sample	\N	2018-10-24	RETIRING	server-3155
3157	srv3156b	Solaris	Dallas	1.0	UK	t	waltz-sample	\N	\N	UNKNOWN	server-3156
3158	db3157a	Solaris	Turin	2000	UK	f	waltz-sample	\N	2023-05-24	RETIRING	server-3157
3159	mid3158c	AIX	Manchester	ME	UK	f	waltz-sample	2017-07-24	\N	UNKNOWN	server-3158
3160	mid3159b	Linux	London	XP	UK	f	waltz-sample	\N	\N	RETIRING	server-3159
3161	srv3160c	Linux	Manchester	Vista	UK	f	waltz-sample	\N	2021-12-24	RETIRING	server-3160
3162	srv3161d	Linux	Madrid	2.0	UK	f	waltz-sample	2023-02-24	\N	UNKNOWN	server-3161
3163	mid3162a	AIX	Dallas	2000	UK	f	waltz-sample	2022-04-24	2018-10-24	INACTIVE	server-3162
3164	db3163b	Solaris	Bucharest	ME	UK	f	waltz-sample	\N	\N	INACTIVE	server-3163
3165	srv3164e	Solaris	London	ME	UK	f	waltz-sample	\N	\N	BUILDING	server-3164
3166	grd3165a	Windows	London	ME	UK	f	waltz-sample	\N	\N	INACTIVE	server-3165
3167	db3166b	Solaris	London	ME	UK	f	waltz-sample	\N	\N	INACTIVE	server-3166
3168	mid3167d	Solaris	New York	2.0	UK	f	waltz-sample	2020-11-24	\N	BUILDING	server-3167
3169	grd3168a	Windows	New York	Vista	UK	f	waltz-sample	\N	2019-10-24	UNKNOWN	server-3168
3170	db3169d	AIX	Moscow	ME	UK	f	waltz-sample	\N	\N	ACTIVE	server-3169
3171	cmp3170e	AIX	Tokyo	XP	UK	f	waltz-sample	2022-08-24	2019-09-24	UNKNOWN	server-3170
3172	mid3171c	AIX	London	XP	UK	f	waltz-sample	2019-05-24	\N	RETIRING	server-3171
3173	srv3172c	Linux	Austin	3.0	UK	f	waltz-sample	2023-05-24	2020-05-24	ACTIVE	server-3172
3174	srv3173a	Windows	Tokyo	1.1	UK	f	waltz-sample	2018-12-24	2020-11-24	ACTIVE	server-3173
3175	cmp3174e	Windows	Austin	Vista	UK	f	waltz-sample	\N	\N	ACTIVE	server-3174
3176	grd3175e	Linux	Moscow	1.1	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3175
3177	srv3176d	AIX	Singapore	3.0	UK	f	waltz-sample	2023-03-24	2022-02-24	ACTIVE	server-3176
3178	db3177c	AIX	Sydney	2000	UK	f	waltz-sample	\N	2019-08-24	UNKNOWN	server-3177
3179	cmp3178d	Windows	Paris	ME	UK	t	waltz-sample	2023-02-24	\N	ACTIVE	server-3178
3180	mid3179c	Solaris	Tokyo	1.1	UK	t	waltz-sample	\N	\N	RETIRING	server-3179
3181	grd3180c	Linux	Sydney	2000	UK	t	waltz-sample	2017-09-24	\N	INACTIVE	server-3180
3182	cmp3181c	Windows	Dallas	XP	UK	t	waltz-sample	2019-04-24	\N	INACTIVE	server-3181
3183	grd3182d	Linux	Austin	ME	UK	f	waltz-sample	2019-12-24	\N	UNKNOWN	server-3182
3184	cmp3183e	Solaris	Paris	2.0	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3183
3185	cmp3184c	Windows	New York	XP	UK	f	waltz-sample	\N	2018-11-24	BUILDING	server-3184
3186	db3185a	Windows	Bucharest	ME	UK	f	waltz-sample	2017-10-24	2021-04-24	BUILDING	server-3185
3187	db3186a	Solaris	Sydney	1.0	UK	f	waltz-sample	\N	\N	BUILDING	server-3186
3188	cmp3187e	AS/400	New York	2.0	UK	f	waltz-sample	\N	2019-03-24	UNKNOWN	server-3187
3189	mid3188e	Linux	Austin	Vista	UK	f	waltz-sample	2022-08-24	2021-06-24	ACTIVE	server-3188
3190	srv3189a	Linux	Singapore	2000	UK	f	waltz-sample	\N	2021-04-24	UNKNOWN	server-3189
3191	srv3190b	Windows	Sydney	Vista	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3190
3192	db3191a	AIX	New York	XP	UK	f	waltz-sample	\N	2022-06-24	RETIRING	server-3191
3193	cmp3192a	Linux	Redmond	1.1	UK	f	waltz-sample	2022-11-24	2020-04-24	BUILDING	server-3192
3194	cmp3193d	Solaris	Austin	3.0	UK	t	waltz-sample	2020-07-24	2020-03-24	UNKNOWN	server-3193
3195	grd3194a	Linux	Turin	Vista	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3194
3196	db3195e	Solaris	Oslo	1.1	UK	f	waltz-sample	\N	\N	BUILDING	server-3195
3197	db3196c	Linux	Paris	1.1	UK	f	waltz-sample	\N	2019-02-24	ACTIVE	server-3196
3198	cmp3197a	AS/400	Berlin	2000	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3197
3199	db3198a	Linux	Manchester	1.1	UK	f	waltz-sample	2021-06-24	2020-04-24	ACTIVE	server-3198
3200	grd3199c	Linux	Sydney	XP	UK	t	waltz-sample	2022-04-24	\N	INACTIVE	server-3199
3201	mid3200b	AS/400	Manchester	2000	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3200
3202	srv3201e	AIX	Singapore	2000	UK	f	waltz-sample	\N	2018-05-24	UNKNOWN	server-3201
3203	cmp3202a	Windows	Singapore	1.1	UK	f	waltz-sample	\N	2017-12-24	UNKNOWN	server-3202
3204	cmp3203c	Windows	Bucharest	2.0	UK	f	waltz-sample	\N	\N	INACTIVE	server-3203
3205	grd3204a	Linux	Paris	XP	UK	f	waltz-sample	\N	\N	BUILDING	server-3204
3206	srv3205b	Windows	Tokyo	2000	UK	f	waltz-sample	2019-07-24	2018-07-24	UNKNOWN	server-3205
3207	srv3206d	Solaris	London	1.1	UK	f	waltz-sample	2018-05-24	\N	ACTIVE	server-3206
3208	cmp3207e	Linux	New York	2.0	UK	f	waltz-sample	\N	\N	RETIRING	server-3207
3209	mid3208c	Linux	Austin	Vista	UK	f	waltz-sample	2019-11-24	\N	ACTIVE	server-3208
3210	db3209d	Solaris	Bucharest	Vista	UK	f	waltz-sample	2020-01-24	2019-01-24	RETIRING	server-3209
3211	mid3210d	AIX	New York	2000	UK	f	waltz-sample	2020-08-24	\N	INACTIVE	server-3210
3212	grd3211e	Solaris	Bucharest	1.1	UK	f	waltz-sample	2019-11-24	\N	ACTIVE	server-3211
3213	db3212d	Windows	Bucharest	2000	UK	f	waltz-sample	\N	\N	BUILDING	server-3212
3214	db3213e	Linux	Redmond	1.0	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3213
3215	cmp3214e	Windows	Sydney	ME	UK	f	waltz-sample	2018-08-24	\N	ACTIVE	server-3214
3216	srv3215d	Windows	New York	ME	UK	f	waltz-sample	2023-02-24	\N	BUILDING	server-3215
3217	grd3216d	Windows	Frankfurt	2.0	UK	f	waltz-sample	\N	\N	INACTIVE	server-3216
3218	srv3217c	Solaris	Tokyo	1.1	UK	f	waltz-sample	\N	\N	BUILDING	server-3217
3219	db3218b	Windows	Turin	XP	UK	t	waltz-sample	2020-10-24	\N	ACTIVE	server-3218
3220	cmp3219d	AIX	Redmond	XP	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3219
3221	mid3220b	Linux	Croydon	3.0	UK	f	waltz-sample	\N	\N	RETIRING	server-3220
3222	cmp3221a	Solaris	Sydney	XP	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3221
3223	grd3222d	Linux	Madrid	Vista	UK	f	waltz-sample	\N	\N	ACTIVE	server-3222
3224	cmp3223d	AS/400	Turin	XP	UK	f	waltz-sample	2018-05-24	\N	ACTIVE	server-3223
3225	db3224d	Windows	Oslo	XP	UK	f	waltz-sample	2021-02-24	\N	BUILDING	server-3224
3226	srv3225d	Windows	Madrid	XP	UK	f	waltz-sample	\N	2019-12-24	RETIRING	server-3225
3227	db3226d	Solaris	Turin	XP	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3226
3228	srv3227c	Windows	Bucharest	1.0	UK	f	waltz-sample	\N	\N	RETIRING	server-3227
3229	cmp3228e	AS/400	Bucharest	2000	UK	f	waltz-sample	2018-06-24	2019-03-24	UNKNOWN	server-3228
3230	grd3229b	Linux	Oslo	ME	UK	t	waltz-sample	2019-12-24	\N	INACTIVE	server-3229
3231	mid3230e	Solaris	Madrid	1.1	UK	t	waltz-sample	2022-08-24	2019-09-24	ACTIVE	server-3230
3232	cmp3231e	Linux	Redmond	Vista	UK	f	waltz-sample	2020-02-24	\N	INACTIVE	server-3231
3233	srv3232b	Linux	Frankfurt	2000	UK	f	waltz-sample	2019-12-24	2017-11-24	RETIRING	server-3232
3234	mid3233e	AS/400	Frankfurt	2000	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3233
3235	mid3234b	Linux	Croydon	Vista	UK	t	waltz-sample	\N	\N	RETIRING	server-3234
3236	srv3235a	Linux	Paris	Vista	UK	f	waltz-sample	\N	2020-04-24	UNKNOWN	server-3235
3237	mid3236b	Windows	Turin	3.0	UK	f	waltz-sample	\N	\N	INACTIVE	server-3236
3238	srv3237a	AS/400	Tokyo	2.0	UK	f	waltz-sample	2020-12-24	\N	ACTIVE	server-3237
3239	srv3238e	Solaris	Frankfurt	3.0	UK	t	waltz-sample	2017-06-24	\N	UNKNOWN	server-3238
3240	cmp3239e	Windows	London	2000	UK	t	waltz-sample	2021-05-24	\N	ACTIVE	server-3239
3241	mid3240a	AIX	Manchester	3.0	UK	f	waltz-sample	\N	2018-01-24	UNKNOWN	server-3240
3242	mid3241c	Linux	Bucharest	3.0	UK	f	waltz-sample	\N	2017-10-24	UNKNOWN	server-3241
3243	grd3242c	AIX	Paris	Vista	UK	f	waltz-sample	2019-03-24	\N	BUILDING	server-3242
3244	mid3243c	Linux	Tokyo	2.0	UK	f	waltz-sample	2023-02-24	2019-08-24	ACTIVE	server-3243
3245	grd3244b	Windows	Turin	1.1	UK	f	waltz-sample	2022-09-24	\N	ACTIVE	server-3244
3246	mid3245c	Linux	Sydney	XP	UK	t	waltz-sample	\N	2022-11-24	RETIRING	server-3245
3247	mid3246a	Linux	Madrid	2.0	UK	f	waltz-sample	\N	2018-01-24	UNKNOWN	server-3246
3248	mid3247d	Linux	Redmond	Vista	UK	t	waltz-sample	2019-08-24	\N	ACTIVE	server-3247
3249	mid3248d	Solaris	London	Vista	UK	f	waltz-sample	2021-09-24	2020-05-24	INACTIVE	server-3248
3250	srv3249c	Windows	Redmond	1.0	UK	f	waltz-sample	2022-01-24	\N	RETIRING	server-3249
3251	mid3250e	AIX	London	2000	UK	f	waltz-sample	\N	\N	INACTIVE	server-3250
3252	grd3251c	Windows	Tokyo	Vista	UK	f	waltz-sample	2022-08-24	\N	RETIRING	server-3251
3253	grd3252e	Windows	Tokyo	2000	UK	f	waltz-sample	\N	2019-10-24	INACTIVE	server-3252
3254	db3253c	Linux	Redmond	3.0	UK	f	waltz-sample	\N	2019-03-24	RETIRING	server-3253
3255	db3254d	Solaris	Redmond	1.1	UK	f	waltz-sample	\N	2017-10-24	UNKNOWN	server-3254
3256	db3255c	Windows	Berlin	2000	UK	f	waltz-sample	\N	2021-04-24	ACTIVE	server-3255
3257	mid3256b	AIX	Singapore	2000	UK	t	waltz-sample	2018-06-24	\N	RETIRING	server-3256
3258	mid3257a	AS/400	Turin	3.0	UK	t	waltz-sample	\N	2023-04-24	BUILDING	server-3257
3259	mid3258e	Windows	New York	3.0	UK	f	waltz-sample	2019-06-24	\N	ACTIVE	server-3258
3260	grd3259d	Linux	New York	1.1	UK	f	waltz-sample	\N	\N	ACTIVE	server-3259
3261	srv3260e	Solaris	Austin	2.0	UK	f	waltz-sample	2018-01-24	2019-05-24	UNKNOWN	server-3260
3262	grd3261a	Linux	London	1.0	UK	f	waltz-sample	2021-05-24	2018-10-24	UNKNOWN	server-3261
3263	srv3262c	Linux	Tokyo	ME	UK	f	waltz-sample	2023-03-24	2019-03-24	BUILDING	server-3262
3264	grd3263e	Solaris	Austin	1.0	UK	f	waltz-sample	2022-12-24	2021-07-24	ACTIVE	server-3263
3265	db3264a	Linux	New York	1.0	UK	f	waltz-sample	\N	2019-10-24	BUILDING	server-3264
3266	mid3265a	Solaris	Tokyo	Vista	UK	f	waltz-sample	2019-12-24	\N	ACTIVE	server-3265
3267	db3266c	Windows	Oslo	Vista	UK	f	waltz-sample	\N	\N	RETIRING	server-3266
3268	grd3267a	Solaris	Tokyo	2000	UK	t	waltz-sample	2018-01-24	\N	INACTIVE	server-3267
3269	mid3268d	Windows	London	2000	UK	f	waltz-sample	2019-11-24	2022-09-24	ACTIVE	server-3268
3270	grd3269c	Windows	Croydon	1.0	UK	t	waltz-sample	\N	\N	UNKNOWN	server-3269
3271	db3270b	Solaris	Berlin	Vista	UK	f	waltz-sample	2018-10-24	\N	RETIRING	server-3270
3272	grd3271b	Windows	Bucharest	3.0	UK	f	waltz-sample	\N	\N	INACTIVE	server-3271
3273	srv3272e	Windows	New York	Vista	UK	t	waltz-sample	2018-09-24	2020-06-24	RETIRING	server-3272
3274	grd3273b	Linux	London	1.0	UK	f	waltz-sample	2020-10-24	2021-05-24	ACTIVE	server-3273
3275	db3274c	AS/400	New York	Vista	UK	f	waltz-sample	\N	2019-06-24	BUILDING	server-3274
3276	cmp3275c	AS/400	Austin	1.1	UK	f	waltz-sample	\N	\N	ACTIVE	server-3275
3277	db3276c	AIX	Paris	2000	UK	f	waltz-sample	\N	\N	ACTIVE	server-3276
3278	cmp3277c	Windows	New York	2.0	UK	t	waltz-sample	\N	2021-06-24	UNKNOWN	server-3277
3279	db3278d	Solaris	Bucharest	2000	UK	f	waltz-sample	2018-09-24	\N	BUILDING	server-3278
3280	cmp3279c	AS/400	New York	2000	UK	f	waltz-sample	2022-06-24	\N	ACTIVE	server-3279
3281	srv3280e	Linux	New York	3.0	UK	f	waltz-sample	\N	2018-03-24	INACTIVE	server-3280
3282	db3281e	Linux	Turin	XP	UK	t	waltz-sample	\N	2021-03-24	UNKNOWN	server-3281
3283	cmp3282e	Windows	Turin	XP	UK	f	waltz-sample	2021-04-24	\N	ACTIVE	server-3282
3284	db3283b	AS/400	Tokyo	2000	UK	f	waltz-sample	\N	\N	ACTIVE	server-3283
3285	db3284c	Windows	Sydney	1.1	UK	f	waltz-sample	2021-08-24	2019-11-24	INACTIVE	server-3284
3286	cmp3285b	Linux	Croydon	2.0	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3285
3287	srv3286d	Linux	Turin	Vista	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3286
3288	srv3287e	Windows	Tokyo	1.0	UK	f	waltz-sample	\N	\N	BUILDING	server-3287
3289	srv3288a	Linux	Frankfurt	Vista	UK	f	waltz-sample	\N	2018-05-24	ACTIVE	server-3288
3290	srv3289a	AIX	Paris	2.0	UK	f	waltz-sample	\N	\N	ACTIVE	server-3289
3291	cmp3290b	Linux	Paris	XP	UK	f	waltz-sample	2022-10-24	2017-10-24	BUILDING	server-3290
3292	db3291a	AS/400	Dallas	2.0	UK	f	waltz-sample	\N	2022-05-24	RETIRING	server-3291
3293	cmp3292e	Linux	London	2.0	UK	f	waltz-sample	\N	2020-11-24	RETIRING	server-3292
3294	grd3293c	Linux	Singapore	2.0	UK	f	waltz-sample	\N	2023-03-24	ACTIVE	server-3293
3295	srv3294a	Linux	Paris	ME	UK	f	waltz-sample	2022-10-24	2023-02-24	ACTIVE	server-3294
3296	grd3295b	Linux	Madrid	3.0	UK	f	waltz-sample	2019-05-24	\N	ACTIVE	server-3295
3297	grd3296c	Linux	Croydon	1.1	UK	t	waltz-sample	\N	\N	ACTIVE	server-3296
3298	srv3297a	Solaris	Moscow	ME	UK	f	waltz-sample	\N	2017-08-24	RETIRING	server-3297
3299	cmp3298c	Windows	Austin	3.0	UK	t	waltz-sample	2022-06-24	\N	INACTIVE	server-3298
3300	mid3299a	Linux	Berlin	2000	UK	t	waltz-sample	2022-10-24	\N	UNKNOWN	server-3299
3301	cmp3300b	Solaris	Turin	2.0	UK	f	waltz-sample	2017-06-24	\N	RETIRING	server-3300
3302	cmp3301a	Linux	Oslo	ME	UK	f	waltz-sample	\N	2022-07-24	BUILDING	server-3301
3303	grd3302e	Linux	Paris	3.0	UK	f	waltz-sample	\N	\N	RETIRING	server-3302
3304	db3303e	Linux	Manchester	1.0	UK	f	waltz-sample	2021-12-24	\N	BUILDING	server-3303
3305	mid3304e	Linux	Croydon	2000	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3304
3306	grd3305c	Solaris	New York	2.0	UK	f	waltz-sample	2021-10-24	\N	RETIRING	server-3305
3307	mid3306c	Linux	Austin	2.0	UK	f	waltz-sample	2022-08-24	\N	RETIRING	server-3306
3308	grd3307e	Windows	Manchester	Vista	UK	f	waltz-sample	2018-04-24	\N	BUILDING	server-3307
3309	db3308b	Windows	Moscow	1.1	UK	f	waltz-sample	\N	\N	BUILDING	server-3308
3310	srv3309d	Linux	Manchester	2000	UK	f	waltz-sample	\N	\N	RETIRING	server-3309
3311	mid3310d	AS/400	Austin	3.0	UK	f	waltz-sample	\N	2022-06-24	INACTIVE	server-3310
3312	grd3311d	AS/400	Redmond	ME	UK	f	waltz-sample	2017-09-24	\N	BUILDING	server-3311
3313	db3312c	AIX	Croydon	1.1	UK	f	waltz-sample	\N	\N	ACTIVE	server-3312
3314	grd3313c	Solaris	Dallas	1.0	UK	f	waltz-sample	2018-09-24	\N	INACTIVE	server-3313
3315	cmp3314e	Windows	Oslo	2.0	UK	t	waltz-sample	\N	\N	INACTIVE	server-3314
3316	mid3315e	AIX	Tokyo	3.0	UK	f	waltz-sample	2021-03-24	2023-04-24	INACTIVE	server-3315
3317	srv3316b	Solaris	New York	2.0	UK	f	waltz-sample	\N	\N	BUILDING	server-3316
3318	db3317b	Solaris	New York	2.0	UK	f	waltz-sample	\N	\N	ACTIVE	server-3317
3319	mid3318e	Solaris	New York	1.0	UK	f	waltz-sample	\N	\N	BUILDING	server-3318
3320	srv3319d	Windows	Redmond	2.0	UK	f	waltz-sample	\N	2022-10-24	INACTIVE	server-3319
3321	db3320e	Solaris	Oslo	2000	UK	f	waltz-sample	\N	\N	ACTIVE	server-3320
3322	cmp3321d	AS/400	New York	Vista	UK	f	waltz-sample	2020-07-24	\N	UNKNOWN	server-3321
3323	cmp3322a	Solaris	Tokyo	2000	UK	f	waltz-sample	2021-11-24	\N	ACTIVE	server-3322
3324	mid3323d	Windows	Bucharest	3.0	UK	f	waltz-sample	2020-08-24	2022-09-24	RETIRING	server-3323
3325	grd3324b	Windows	Frankfurt	XP	UK	f	waltz-sample	2022-07-24	2017-12-24	BUILDING	server-3324
3326	cmp3325a	Solaris	London	ME	UK	f	waltz-sample	2021-03-24	\N	RETIRING	server-3325
3327	srv3326b	Linux	Moscow	3.0	UK	t	waltz-sample	2021-11-24	\N	UNKNOWN	server-3326
3328	cmp3327d	AS/400	Moscow	Vista	UK	f	waltz-sample	\N	\N	INACTIVE	server-3327
3329	db3328e	Linux	Austin	ME	UK	t	waltz-sample	2017-08-24	\N	ACTIVE	server-3328
3330	db3329a	Windows	London	1.1	UK	f	waltz-sample	2022-02-24	2018-06-24	ACTIVE	server-3329
3331	mid3330a	Windows	Madrid	ME	UK	t	waltz-sample	\N	\N	ACTIVE	server-3330
3332	cmp3331a	Linux	Croydon	XP	UK	f	waltz-sample	\N	2022-01-24	ACTIVE	server-3331
3333	srv3332b	Linux	Singapore	3.0	UK	t	waltz-sample	\N	\N	INACTIVE	server-3332
3334	db3333d	Linux	Dallas	2.0	UK	f	waltz-sample	\N	\N	BUILDING	server-3333
3335	db3334d	AIX	Paris	3.0	UK	f	waltz-sample	\N	2018-06-24	INACTIVE	server-3334
3336	cmp3335e	Solaris	Madrid	3.0	UK	f	waltz-sample	\N	2022-12-24	UNKNOWN	server-3335
3337	srv3336b	AIX	Paris	ME	UK	f	waltz-sample	\N	2023-04-24	INACTIVE	server-3336
3338	db3337a	Linux	Turin	1.0	UK	t	waltz-sample	\N	\N	ACTIVE	server-3337
3339	db3338b	Windows	Manchester	Vista	UK	f	waltz-sample	\N	\N	INACTIVE	server-3338
3340	mid3339b	Windows	Berlin	Vista	UK	f	waltz-sample	\N	\N	RETIRING	server-3339
3341	srv3340e	Solaris	Bucharest	3.0	UK	f	waltz-sample	\N	\N	INACTIVE	server-3340
3342	srv3341c	Windows	Berlin	XP	UK	f	waltz-sample	\N	2017-08-24	BUILDING	server-3341
3343	db3342b	Windows	Turin	2000	UK	t	waltz-sample	\N	\N	INACTIVE	server-3342
3344	mid3343d	Linux	Singapore	1.1	UK	f	waltz-sample	2020-12-24	\N	ACTIVE	server-3343
3345	srv3344d	Linux	Berlin	3.0	UK	f	waltz-sample	2018-07-24	2018-06-24	INACTIVE	server-3344
3346	db3345d	Linux	Berlin	Vista	UK	f	waltz-sample	\N	\N	INACTIVE	server-3345
3347	grd3346d	Windows	London	2.0	UK	f	waltz-sample	\N	\N	ACTIVE	server-3346
3348	srv3347c	Solaris	New York	2000	UK	f	waltz-sample	2019-06-24	\N	INACTIVE	server-3347
3349	cmp3348a	AS/400	Turin	XP	UK	t	waltz-sample	2022-04-24	\N	UNKNOWN	server-3348
3350	cmp3349a	Windows	New York	XP	UK	t	waltz-sample	\N	2019-08-24	UNKNOWN	server-3349
3351	srv3350e	Linux	Oslo	Vista	UK	f	waltz-sample	2022-02-24	\N	UNKNOWN	server-3350
3352	srv3351c	Linux	Turin	XP	UK	f	waltz-sample	\N	\N	UNKNOWN	server-3351
3353	db3352a	Windows	Berlin	1.0	UK	f	waltz-sample	\N	\N	RETIRING	server-3352
3354	cmp3353e	Solaris	Tokyo	1.0	UK	f	waltz-sample	\N	\N	BUILDING	server-3353
3355	cmp3354c	AS/400	Bucharest	3.0	UK	f	waltz-sample	2019-05-24	\N	BUILDING	server-3354
3356	db3355c	Linux	Redmond	1.0	UK	f	waltz-sample	\N	\N	RETIRING	server-3355
3357	grd3356c	Linux	Manchester	1.1	UK	t	waltz-sample	\N	\N	ACTIVE	server-3356
3358	mid3357d	AS/400	London	XP	UK	t	waltz-sample	2018-09-24	\N	ACTIVE	server-3357
3359	srv3358a	Linux	Singapore	1.0	UK	t	waltz-sample	\N	\N	INACTIVE	server-3358
3360	grd3359d	AS/400	Frankfurt	Vista	UK	f	waltz-sample	2021-01-24	2022-11-24	INACTIVE	server-3359
3361	srv3360c	Linux	Singapore	ME	UK	f	waltz-sample	2019-07-24	2018-12-24	ACTIVE	server-3360
3362	srv3361b	Windows	Oslo	2000	UK	t	waltz-sample	\N	2021-04-24	UNKNOWN	server-3361
3363	cmp3362b	AIX	New York	Vista	UK	f	waltz-sample	\N	\N	ACTIVE	server-3362
3364	srv3363b	Solaris	Tokyo	1.1	UK	f	waltz-sample	\N	\N	INACTIVE	server-3363
3365	srv3364b	Windows	Madrid	ME	UK	f	waltz-sample	\N	2017-10-24	RETIRING	server-3364
3366	mid3365e	Linux	Tokyo	1.0	UK	f	waltz-sample	\N	\N	ACTIVE	server-3365
3367	srv3366c	Linux	Turin	2000	UK	f	waltz-sample	2018-01-24	\N	INACTIVE	server-3366
3368	db3367c	Linux	Dallas	XP	UK	t	waltz-sample	\N	\N	INACTIVE	server-3367
3369	grd3368c	AIX	London	Vista	UK	t	waltz-sample	\N	\N	ACTIVE	server-3368
3370	db3369e	Solaris	Dallas	ME	UK	f	waltz-sample	\N	2019-06-24	ACTIVE	server-3369
3371	db3370c	Solaris	Moscow	1.0	UK	f	waltz-sample	\N	2022-09-24	INACTIVE	server-3370
3372	mid3371c	Windows	Frankfurt	2.0	UK	t	waltz-sample	\N	\N	RETIRING	server-3371
3373	db3372b	Linux	Berlin	ME	UK	f	waltz-sample	2021-09-24	\N	INACTIVE	server-3372
3374	db3373d	Windows	Frankfurt	ME	UK	t	waltz-sample	\N	\N	ACTIVE	server-3373
3375	srv3374e	Windows	Oslo	ME	UK	f	waltz-sample	\N	\N	INACTIVE	server-3374
3376	srv3375d	Windows	Manchester	Vista	UK	f	waltz-sample	2021-12-24	\N	ACTIVE	server-3375
